Time (ms),Throttle Out1 (V),Throttle Out2 (V),Mode,Throttle Raw Value,Throttle Filtered Value,Pedal Percentage (%),Brake Raw Distance (mm),Brake Filtered Distance (mm),Brake Percentage (%),Steer Voltage1 (V),Steer Voltage2 (V),Steering Angle (deg),Speed (KPH)
234865.0,1.49,0.75,Manual,318.0,314.21,48.0,114.0,113.69,0.0,2.7,2.25,284.7,25.36241442
234932.0,1.49,0.75,Manual,318.0,316.56,48.0,114.0,113.69,0.0,2.7,2.24,291.2,25.25171944
235064.0,1.49,0.74,Manual,316.0,318.02,49.0,114.0,113.69,0.0,2.72,2.22,291.4,25.593367080000004
235136.0,1.49,0.74,Manual,315.0,318.66,49.0,114.0,113.69,0.0,2.73,2.21,282.9,25.643484580000003
235202.0,1.49,0.75,Manual,318.0,318.7,49.0,114.0,113.69,0.0,2.73,2.21,269.4,25.643484580000003
235269.0,1.5,0.75,Manual,319.0,318.59,49.0,114.0,113.69,0.0,2.73,2.21,256.1,25.983434940000002
235401.0,1.5,0.75,Manual,320.0,318.57,49.0,114.0,113.69,0.0,2.72,2.23,244.6,25.983434940000002
235473.0,1.5,0.75,Manual,319.0,318.67,49.0,114.0,113.69,0.0,2.7,2.25,234.7,25.983434940000002
235539.0,1.5,0.75,Manual,319.0,318.8,49.0,114.0,113.69,0.0,2.68,2.26,228.1,26.21256232
235606.0,1.49,0.75,Manual,317.0,318.84,49.0,114.0,113.69,0.0,2.67,2.28,228.1,26.37155592
235738.0,1.49,0.74,Manual,315.0,318.64,49.0,114.0,113.69,0.0,2.64,2.3,235.8,26.65889662
235810.0,1.49,0.75,Manual,317.0,318.21,49.0,114.0,113.69,0.0,2.62,2.32,248.4,26.87616114
235876.0,1.49,0.74,Manual,316.0,317.73,49.0,114.0,113.69,0.0,2.6,2.34,259.9,26.81696862
235943.0,1.44,0.72,Manual,298.0,316.75,48.0,114.0,113.69,0.0,2.58,2.36,267.1,27.259789320000003
236075.0,1.04,0.52,Manual,155.0,310.24,47.0,114.0,113.69,0.0,2.56,2.38,272.4,27.259789320000003
236147.0,1.04,0.52,Manual,156.0,292.32,42.0,114.0,113.69,0.0,2.54,2.4,280.0,27.59264592
236213.0,1.03,0.52,Manual,152.0,265.66,34.0,114.0,113.69,0.0,2.52,2.42,290.8,27.48511894
236280.0,1.04,0.52,Manual,154.0,236.98,26.0,114.0,113.69,0.0,2.5,2.44,304.0,27.48511894
236412.0,1.04,0.52,Manual,154.0,210.56,19.0,114.0,113.69,0.0,2.48,2.46,317.7,27.59264592
236484.0,1.04,0.52,Manual,155.0,188.66,13.0,114.0,113.69,0.0,2.46,2.48,329.9,27.59264592
236550.0,1.04,0.52,Manual,154.0,171.99,8.0,114.0,113.69,0.0,2.44,2.5,339.8,27.48511894
236617.0,1.03,0.52,Manual,152.0,160.24,5.0,114.0,113.69,0.0,2.42,2.52,347.3,27.37743708
236749.0,1.04,0.52,Manual,154.0,152.61,3.0,114.0,113.69,0.0,2.4,2.54,351.7,27.37743708
236823.0,1.04,0.52,Manual,154.0,148.32,2.0,114.0,113.69,0.0,2.39,2.55,352.6,27.151783620000003
236890.0,1.04,0.52,Manual,155.0,146.56,1.0,114.0,113.69,0.0,2.39,2.55,351.1,26.87616114
236956.0,1.03,0.52,Manual,152.0,146.43,1.0,114.0,113.69,0.0,2.38,2.56,349.1,26.935307580000003
237024.0,1.04,0.52,Manual,153.0,147.14,1.0,114.0,113.69,0.0,2.37,2.57,348.2,26.540127580000004
237155.0,1.04,0.52,Manual,154.0,148.24,2.0,114.0,113.69,0.0,2.37,2.57,348.8,26.09310208
237224.0,1.04,0.52,Manual,155.0,149.56,2.0,114.0,113.69,0.0,2.36,2.58,349.4,25.81364472
237291.0,1.03,0.51,Manual,151.0,150.82,2.0,114.0,113.69,0.0,2.36,2.58,350.1,25.36241442
237358.0,1.04,0.52,Manual,154.0,151.77,3.0,114.0,113.69,0.0,2.35,2.59,351.0,24.90859212
237490.0,1.04,0.52,Manual,154.0,152.5,3.0,114.0,113.69,0.0,2.35,2.59,350.9,24.45217782
237558.0,1.04,0.52,Manual,153.0,153.06,3.0,114.0,113.69,0.0,2.35,2.59,349.6,24.05452212
237625.0,1.04,0.52,Manual,153.0,153.41,3.0,114.0,113.69,0.0,2.36,2.58,348.2,23.480124520000004
237692.0,1.04,0.52,Manual,154.0,153.59,3.0,114.0,113.69,0.0,2.36,2.58,347.5,23.18109102
237825.0,1.04,0.52,Manual,153.0,153.68,3.0,114.0,113.69,0.0,2.37,2.57,347.1,22.714942320000002
237896.0,1.04,0.52,Manual,155.0,153.75,3.0,114.0,113.69,0.0,2.38,2.56,347.0,22.308850140000004
237962.0,1.04,0.52,Manual,154.0,153.84,3.0,114.0,113.69,0.0,2.4,2.55,347.5,22.07891362
238029.0,1.03,0.52,Manual,152.0,153.89,3.0,114.0,113.69,0.0,2.41,2.53,348.6,21.722338620000002
238161.0,1.05,0.52,Manual,157.0,153.89,3.0,114.0,113.69,0.0,2.42,2.52,349.6,21.42757758
238236.0,1.04,0.52,Manual,153.0,154.0,3.0,114.0,113.69,0.0,2.44,2.5,349.3,20.888112840000005
238303.0,1.03,0.52,Manual,152.0,154.03,3.0,114.0,113.69,0.0,2.45,2.49,348.3,20.654374720000003
238369.0,1.04,0.52,Manual,154.0,153.9,3.0,114.0,113.69,0.0,2.47,2.48,348.2,20.174344420000004
238436.0,1.04,0.52,Manual,153.0,153.74,3.0,114.0,113.69,0.0,2.48,2.46,349.0,19.92799464
238569.0,1.04,0.52,Manual,154.0,153.63,3.0,114.0,113.69,0.0,2.5,2.45,349.6,19.627176640000002
238637.0,1.04,0.52,Manual,154.0,153.57,3.0,114.0,113.69,0.0,2.51,2.43,349.2,19.325355120000005
238704.0,1.04,0.52,Manual,155.0,153.62,3.0,114.0,113.69,0.0,2.53,2.42,347.9,19.07667958
238771.0,1.04,0.52,Manual,154.0,153.76,3.0,114.0,113.69,0.0,2.55,2.4,346.8,18.718701520000003
238903.0,1.04,0.52,Manual,156.0,153.95,3.0,114.0,113.69,0.0,2.56,2.38,346.5,18.28291992
238972.0,1.04,0.52,Manual,155.0,154.22,3.0,114.0,113.69,0.0,2.58,2.37,346.3,18.042367080000002
239038.0,1.04,0.52,Manual,154.0,154.46,3.0,114.0,113.69,0.0,2.59,2.35,346.0,17.976654240000002
239105.0,1.03,0.52,Manual,152.0,154.52,3.0,114.0,113.69,0.0,2.6,2.34,345.8,17.91089532
239238.0,1.03,0.51,Manual,151.0,154.28,3.0,114.0,113.69,0.0,2.62,2.33,344.7,17.60341108
239310.0,1.03,0.52,Manual,152.0,153.82,3.0,114.0,113.69,0.0,2.62,2.32,341.6,17.173457140000004
239376.0,1.04,0.52,Manual,156.0,153.42,3.0,114.0,113.69,0.0,2.63,2.31,337.2,17.173457140000004
239443.0,1.04,0.52,Manual,153.0,153.29,3.0,114.0,113.69,0.0,2.62,2.32,332.9,16.918981920000004
239575.0,1.03,0.52,Manual,152.0,153.24,3.0,114.0,113.69,0.0,2.62,2.32,329.2,16.74155632
239651.0,1.04,0.52,Manual,154.0,153.15,3.0,114.0,113.69,0.0,2.61,2.33,326.2,16.552682580000003
239718.0,1.04,0.52,Manual,155.0,153.18,3.0,114.0,113.69,0.0,2.6,2.34,324.4,16.173825340000004
239784.0,1.05,0.52,Manual,157.0,153.43,3.0,114.0,113.69,0.0,2.6,2.34,323.8,16.10681458
239851.0,1.04,0.52,Manual,154.0,153.86,3.0,114.0,113.69,0.0,2.59,2.35,323.8,16.240790020000002
239984.0,1.04,0.52,Manual,153.0,154.18,3.0,114.0,113.69,0.0,2.59,2.35,324.6,15.793488420000001
240052.0,1.04,0.52,Manual,154.0,154.28,3.0,114.0,113.69,0.0,2.58,2.36,326.9,15.47915874
240119.0,1.03,0.52,Manual,152.0,154.22,3.0,114.0,113.69,0.0,2.58,2.36,330.3,15.47915874
240186.0,1.04,0.52,Manual,154.0,154.04,3.0,114.0,113.69,0.0,2.58,2.37,334.4,15.47915874
240318.0,1.04,0.52,Manual,155.0,153.9,3.0,114.0,113.69,0.0,2.58,2.36,338.6,15.47915874
240387.0,1.04,0.52,Manual,153.0,153.86,3.0,114.0,113.69,0.0,2.58,2.36,341.6,15.54659958
240454.0,1.03,0.51,Manual,151.0,153.74,3.0,114.0,113.69,0.0,2.58,2.36,343.5,15.737431719999998
240521.0,1.04,0.52,Manual,153.0,153.46,3.0,114.0,113.69,0.0,2.59,2.35,345.2,15.23148142
240653.0,1.04,0.52,Manual,154.0,153.21,3.0,114.0,113.69,0.0,2.59,2.35,346.2,14.97188364
240726.0,1.04,0.52,Manual,156.0,153.2,3.0,114.0,113.69,0.0,2.59,2.35,345.3,15.163825540000003
240793.0,1.03,0.52,Manual,152.0,153.34,3.0,114.0,113.69,0.0,2.6,2.34,343.6,14.97188364
240859.0,1.04,0.52,Manual,154.0,153.44,3.0,114.0,113.69,0.0,2.61,2.33,343.6,15.096123579999999
240991.0,1.03,0.52,Manual,152.0,153.45,3.0,114.0,113.69,0.0,2.62,2.32,345.2,14.654937640000002
241067.0,1.03,0.52,Manual,152.0,153.34,3.0,114.0,113.69,0.0,2.62,2.32,347.4,15.23148142
241134.0,1.04,0.52,Manual,155.0,153.21,3.0,114.0,113.69,0.0,2.63,2.31,350.2,15.983841839999998
241201.0,1.02,0.51,Manual,149.0,153.08,3.0,114.0,113.69,0.0,2.63,2.31,353.6,15.163825540000003
241268.0,1.04,0.52,Manual,153.0,152.81,3.0,114.0,113.69,0.0,2.64,2.3,357.4,14.72293912
241401.0,1.03,0.52,Manual,152.0,152.54,3.0,114.0,113.69,0.0,2.63,2.31,361.1,14.58689008
241469.0,1.04,0.52,Manual,153.0,152.37,3.0,114.0,113.69,0.0,2.62,2.32,363.6,15.039670080000002
241536.0,1.0,0.5,ADAS,148.0,152.17,3.0,114.0,113.69,0.0,2.5,2.5,364.7,14.654937640000002
241669.0,1.0,0.5,ADAS,152.0,151.83,3.0,114.0,113.69,0.0,2.5,2.5,364.6,14.53014858
241744.0,1.0,0.5,ADAS,154.0,151.59,3.0,114.0,113.69,0.0,2.5,2.5,363.2,14.33698812
241811.0,1.0,0.5,ADAS,155.0,151.71,3.0,114.0,113.69,0.0,2.5,2.5,360.5,14.268725519999998
241877.0,1.0,0.5,ADAS,153.0,152.08,3.0,114.0,113.69,0.0,2.5,2.5,357.3,14.14345774
241944.0,1.0,0.5,ADAS,155.0,152.53,3.0,114.0,113.69,0.0,2.5,2.5,354.6,14.33698812
242076.0,1.0,0.5,ADAS,149.0,152.84,3.0,114.0,113.69,0.0,2.5,2.5,352.1,14.46201654
242150.0,1.0,0.5,ADAS,154.0,152.89,3.0,114.0,113.69,0.0,2.5,2.5,349.2,14.01803508
242217.0,1.0,0.5,ADAS,154.0,152.9,3.0,114.0,113.69,0.0,2.5,2.5,347.2,13.881033719999998
242283.0,1.0,0.5,ADAS,157.0,153.12,3.0,114.0,113.69,0.0,2.5,2.5,346.9,13.881033719999998
242350.0,1.0,0.5,ADAS,156.0,153.6,3.0,114.0,113.69,0.0,2.5,2.5,347.8,14.01803508
242482.0,1.0,0.5,ADAS,155.0,154.15,3.0,114.0,113.69,0.0,2.5,2.5,349.0,13.881033719999998
242555.0,1.0,0.5,ADAS,152.0,154.52,3.0,114.0,113.69,0.0,2.5,2.5,349.3,13.94955744
242622.0,1.0,0.5,ADAS,156.0,154.63,3.0,114.0,113.69,0.0,2.5,2.5,348.9,14.01803508
242688.0,1.0,0.5,ADAS,152.0,154.63,3.0,114.0,113.69,0.0,2.5,2.5,348.4,14.07506458
242755.0,1.0,0.5,ADAS,155.0,154.52,3.0,114.0,113.69,0.0,2.5,2.5,348.1,13.56064708
242887.0,1.0,0.5,ADAS,154.0,154.39,3.0,114.0,113.69,0.0,2.5,2.5,348.1,13.503329579999999
242959.0,1.0,0.5,ADAS,155.0,154.33,3.0,114.0,113.69,0.0,2.5,2.5,347.8,13.69807852
243025.0,1.0,0.5,ADAS,154.0,154.32,3.0,114.0,113.69,0.0,2.5,2.5,347.3,13.56064708
243091.0,1.0,0.5,ADAS,153.0,154.27,3.0,114.0,113.69,0.0,2.5,2.5,347.4,13.56064708
243158.0,1.0,0.5,ADAS,154.0,154.16,3.0,114.0,113.69,0.0,2.5,2.5,349.0,13.503329579999999
243291.0,1.0,0.5,ADAS,154.0,154.04,3.0,114.0,113.69,0.0,2.5,2.5,350.8,13.365637020000001
243362.0,1.0,0.5,ADAS,152.0,153.91,3.0,114.0,113.69,0.0,2.5,2.5,351.0,13.365637020000001
243427.0,1.0,0.5,ADAS,153.0,153.69,3.0,114.0,113.69,0.0,2.5,2.5,349.9,13.18176022
243494.0,1.0,0.5,ADAS,152.0,153.43,3.0,114.0,113.69,0.0,2.5,2.5,349.2,13.04363758
243561.0,1.0,0.5,ADAS,152.0,153.14,3.0,114.0,113.69,0.0,2.5,2.5,349.3,13.18176022
243694.0,1.0,0.5,ADAS,155.0,152.92,3.0,114.0,113.69,0.0,2.5,2.5,349.1,13.18176022
243764.0,1.2,0.6,ADAS,151.0,152.84,3.0,114.0,113.69,0.0,2.5,2.5,348.0,13.04363758
243895.0,1.2,0.6,ADAS,153.0,152.75,3.0,114.0,113.69,0.0,2.5,2.5,346.2,13.11272194
243965.0,1.2,0.6,ADAS,155.0,152.73,3.0,114.0,113.69,0.0,2.5,2.5,344.1,12.98603208
244030.0,1.2,0.6,ADAS,156.0,152.96,3.0,114.0,113.69,0.0,2.5,2.5,342.1,12.91686324
244097.0,1.2,0.6,ADAS,152.0,153.3,3.0,114.0,113.69,0.0,2.5,2.5,341.3,13.04363758
244164.0,1.2,0.6,ADAS,151.0,153.43,3.0,114.0,113.69,0.0,2.5,2.5,342.3,12.91686324
244297.0,1.2,0.6,ADAS,152.0,153.28,3.0,114.0,113.69,0.0,2.5,2.5,344.0,13.18176022
244365.0,1.2,0.6,ADAS,151.0,152.98,3.0,114.0,113.69,0.0,2.5,2.5,345.0,12.72063462
244432.0,1.2,0.6,ADAS,153.0,152.66,3.0,114.0,113.69,0.0,2.5,2.5,345.5,12.66284992
244540.0,1.4,0.7,ADAS,159.0,152.64,3.0,114.0,113.69,0.0,2.5,2.5,345.5,12.52403608
244632.0,1.4,0.7,ADAS,151.0,152.96,3.0,114.0,113.69,0.0,2.5,2.5,343.9,12.98603208
244700.0,1.4,0.7,ADAS,155.0,153.27,3.0,114.0,113.69,0.0,2.5,2.5,341.2,13.11272194
244767.0,1.4,0.7,ADAS,157.0,153.6,3.0,114.0,113.69,0.0,2.5,2.5,338.3,13.23925692
244900.0,1.4,0.7,ADAS,155.0,154.07,3.0,114.0,113.69,0.0,2.5,2.5,335.8,13.11272194
244968.0,1.4,0.7,ADAS,153.0,154.45,3.0,114.0,113.69,0.0,2.5,2.5,333.3,13.11272194
245035.0,1.4,0.7,ADAS,156.0,154.65,3.0,114.0,113.69,0.0,2.5,2.5,330.3,13.04363758
245102.0,1.4,0.7,ADAS,153.0,154.74,3.0,114.0,113.69,0.0,2.5,2.5,327.8,13.18176022
245169.0,1.4,0.7,ADAS,152.0,154.65,3.0,114.0,113.69,0.0,2.5,2.5,327.6,13.30821072
245302.0,1.4,0.7,ADAS,152.0,154.31,3.0,114.0,113.69,0.0,2.5,2.5,329.5,13.69807852
245370.0,1.4,0.7,ADAS,155.0,153.93,3.0,114.0,113.69,0.0,2.5,2.5,331.4,13.69807852
245437.0,1.4,0.7,ADAS,155.0,153.75,3.0,114.0,113.69,0.0,2.5,2.5,333.7,13.881033719999998
245504.0,1.4,0.7,ADAS,153.0,153.73,3.0,114.0,113.69,0.0,2.5,2.5,336.6,14.07506458
245571.0,1.4,0.7,ADAS,154.0,153.73,3.0,114.0,113.69,0.0,2.5,2.5,339.7,14.14345774
245704.0,1.4,0.7,ADAS,154.0,153.73,3.0,114.0,113.69,0.0,2.5,2.5,342.8,14.393838419999998
245772.0,1.4,0.7,ADAS,154.0,153.76,3.0,114.0,113.69,0.0,2.5,2.5,345.3,14.58689008
245839.0,1.4,0.7,ADAS,154.0,153.81,3.0,114.0,113.69,0.0,2.5,2.5,347.4,14.654937640000002
245906.0,1.4,0.7,ADAS,152.0,153.8,3.0,114.0,113.69,0.0,2.5,2.5,349.9,14.847488819999999
245974.0,1.4,0.7,ADAS,153.0,153.67,3.0,114.0,113.69,0.0,2.5,2.5,352.8,15.039670080000002
246105.0,1.4,0.7,ADAS,155.0,153.54,3.0,114.0,113.69,0.0,2.5,2.5,354.5,15.163825540000003
246174.0,1.4,0.7,ADAS,156.0,153.61,3.0,114.0,113.69,0.0,2.5,2.5,353.5,15.355397519999999
246241.0,1.4,0.7,ADAS,152.0,153.79,3.0,114.0,113.69,0.0,2.5,2.5,350.8,15.47915874
246307.0,1.4,0.7,ADAS,153.0,153.83,3.0,114.0,113.69,0.0,2.5,2.5,347.8,15.737431719999998
246440.0,1.4,0.7,ADAS,156.0,153.81,3.0,114.0,113.69,0.0,2.5,2.5,344.5,15.916700520000001
246516.0,1.4,0.7,ADAS,154.0,153.91,3.0,114.0,113.69,0.0,2.5,2.5,340.9,15.916700520000001
246583.0,1.4,0.7,ADAS,155.0,154.07,3.0,114.0,113.69,0.0,2.5,2.5,336.8,16.173825340000004
246650.0,1.4,0.7,ADAS,158.0,154.33,3.0,114.0,113.69,0.0,2.5,2.5,332.6,16.296558720000004
246717.0,1.4,0.7,ADAS,153.0,154.68,3.0,114.0,113.69,0.0,2.5,2.5,329.8,16.419137220000003
246850.0,1.4,0.7,ADAS,152.0,154.8,3.0,114.0,113.69,0.0,2.5,2.5,328.5,16.48593294
246926.0,1.4,0.7,ADAS,155.0,154.65,3.0,114.0,113.69,0.0,2.5,2.5,327.5,16.552682580000003
246993.0,1.4,0.7,ADAS,155.0,154.52,3.0,114.0,113.69,0.0,2.5,2.5,326.9,16.240790020000002
247059.0,1.4,0.7,ADAS,154.0,154.47,3.0,114.0,113.69,0.0,2.5,2.5,327.4,16.296558720000004
247126.0,1.4,0.7,ADAS,152.0,154.36,3.0,114.0,113.69,0.0,2.5,2.5,329.6,15.86071422
247258.0,1.4,0.7,ADAS,150.0,154.01,3.0,114.0,113.69,0.0,2.6,2.4,332.5,15.41167182
247332.0,1.4,0.7,ADAS,153.0,153.49,3.0,114.0,113.69,0.0,2.6,2.4,335.0,15.039670080000002
247464.0,1.4,0.7,ADAS,153.0,153.04,3.0,114.0,113.69,0.0,2.6,2.4,336.4,14.72293912
247540.0,1.4,0.7,ADAS,156.0,152.86,3.0,114.0,113.69,0.0,2.6,2.4,335.9,14.33698812
247607.0,1.4,0.7,ADAS,154.0,152.99,3.0,114.0,113.69,0.0,2.6,2.4,334.2,13.94955744
247673.0,1.4,0.7,ADAS,154.0,153.24,3.0,114.0,113.69,0.0,2.6,2.4,332.8,13.365637020000001
247740.0,1.4,0.7,ADAS,154.0,153.47,3.0,114.0,113.69,0.0,2.6,2.4,332.8,12.91686324
247872.0,1.4,0.7,ADAS,154.0,153.67,3.0,114.0,113.69,0.0,2.6,2.4,333.9,12.39662814
247947.0,1.4,0.7,ADAS,156.0,153.88,3.0,114.0,113.69,0.0,2.6,2.4,334.8,11.61725332
248014.0,1.4,0.7,ADAS,155.0,154.17,3.0,114.0,113.69,0.0,2.6,2.4,335.4,10.890922080000001
248080.0,1.4,0.7,ADAS,155.0,154.46,3.0,114.0,113.69,0.0,2.6,2.4,336.7,10.15967052
248195.0,1.4,0.7,ADAS,150.0,154.54,3.0,114.0,113.69,0.0,2.7,2.3,338.2,9.01770252
248279.0,1.4,0.7,ADAS,153.0,154.29,3.0,114.0,113.69,0.0,2.7,2.3,339.1,8.27391208
248347.0,1.4,0.7,ADAS,155.0,153.96,3.0,114.0,113.69,0.0,2.7,2.3,339.0,7.391851620000001
248480.0,1.4,0.7,ADAS,154.0,153.81,3.0,114.0,113.69,0.0,2.7,2.3,337.9,6.502970040000001
248555.0,1.4,0.7,ADAS,153.0,153.74,3.0,114.0,113.69,0.0,2.7,2.3,335.9,5.74267272
248622.0,1.4,0.7,ADAS,152.0,153.61,3.0,114.0,113.69,0.0,2.7,2.3,333.9,5.05172344
248688.0,1.4,0.7,ADAS,154.0,153.44,3.0,114.0,113.69,0.0,2.7,2.3,333.0,4.356760079999999
248755.0,1.4,0.7,ADAS,156.0,153.4,3.0,114.0,113.69,0.0,2.7,2.3,333.7,3.6452644199999997
248887.0,1.4,0.7,ADAS,154.0,153.57,3.0,114.0,113.69,0.0,2.7,2.3,338.5,3.0177214200000004
248961.0,1.4,0.7,ADAS,152.0,153.72,3.0,114.0,113.69,0.0,2.7,2.3,348.2,2.45019672
249028.0,1.4,0.7,ADAS,154.0,153.72,3.0,114.0,113.69,0.0,2.7,2.3,355.7,2.01968124
249094.0,1.4,0.7,ADAS,157.0,153.78,3.0,114.0,113.69,0.0,2.7,2.3,355.3,1.6640280400000003
249161.0,1.4,0.7,ADAS,156.0,154.08,3.0,114.0,113.69,0.0,2.7,2.3,348.4,1.44760614
249293.0,1.4,0.7,ADAS,153.0,154.42,3.0,114.0,113.69,0.0,2.7,2.3,338.4,1.3073713200000001
249366.0,1.4,0.7,ADAS,154.0,154.57,3.0,114.0,113.69,0.0,2.7,2.3,328.5,1.58768608
249433.0,1.4,0.7,ADAS,154.0,154.56,3.0,114.0,113.69,0.0,2.7,2.3,320.7,1.3711336200000002
249499.0,1.4,0.7,ADAS,155.0,154.51,3.0,114.0,113.69,0.0,2.7,2.3,314.3,1.44760614
249565.0,1.4,0.7,ADAS,151.0,154.4,3.0,114.0,113.69,0.0,2.7,2.3,308.4,1.8038686199999998
249698.0,1.4,0.7,ADAS,154.0,154.13,3.0,114.0,113.69,0.0,2.7,2.3,303.5,1.94355432
249770.0,1.4,0.7,ADAS,151.0,153.79,3.0,114.0,113.69,0.0,2.7,2.3,301.5,2.01968124
249835.0,1.4,0.7,ADAS,154.0,153.44,3.0,114.0,113.69,0.0,2.7,2.3,305.8,2.3743309200000002
249902.0,1.4,0.7,ADAS,154.0,153.21,3.0,114.0,113.69,0.0,2.7,2.3,317.4,2.51338302
249969.0,1.4,0.7,ADAS,155.0,153.21,3.0,114.0,113.69,0.0,2.7,2.3,333.8,2.8036278400000003
250102.0,1.4,0.7,ADAS,151.0,153.27,3.0,114.0,113.69,0.0,2.7,2.3,352.1,3.08061972
250173.0,1.4,0.7,ADAS,157.0,153.33,3.0,114.0,113.69,0.0,2.7,2.3,370.4,3.4447988199999995
250238.0,1.4,0.7,ADAS,153.0,153.51,3.0,114.0,113.69,0.0,2.7,2.3,386.5,3.72035454
250305.0,1.4,0.7,ADAS,155.0,153.72,3.0,114.0,113.69,0.0,2.7,2.3,399.3,4.0077731199999995
250372.0,1.4,0.7,ADAS,151.0,153.82,3.0,114.0,113.69,0.0,2.7,2.3,408.3,4.207317120000001
250505.0,1.4,0.7,ADAS,154.0,153.75,3.0,114.0,113.69,0.0,2.7,2.3,412.9,4.418973580000001
250575.0,1.4,0.7,ADAS,150.0,153.53,3.0,114.0,113.69,0.0,2.8,2.2,413.1,4.630260120000001
250706.0,1.4,0.7,ADAS,157.0,153.31,3.0,114.0,113.69,0.0,2.8,2.2,408.6,4.84117674
250777.0,1.4,0.7,ADAS,154.0,153.33,3.0,114.0,113.69,0.0,2.8,2.2,398.5,5.125945720000001
250842.0,1.4,0.7,ADAS,156.0,153.57,3.0,114.0,113.69,0.0,2.8,2.2,385.7,5.39769984
250909.0,1.4,0.7,ADAS,154.0,153.87,3.0,114.0,113.69,0.0,2.8,2.2,373.7,5.68114402
250976.0,1.4,0.7,ADAS,154.0,154.12,3.0,114.0,113.69,0.0,2.8,2.2,363.5,5.87792322
251109.0,1.4,0.7,ADAS,153.0,154.22,3.0,114.0,113.69,0.0,2.8,2.2,354.7,6.294991019999999
251179.0,1.4,0.7,ADAS,152.0,154.14,3.0,114.0,113.69,0.0,2.8,2.2,346.4,6.576286080000001
251244.0,1.4,0.7,ADAS,152.0,153.86,3.0,114.0,113.69,0.0,2.8,2.2,339.0,6.91781832
251311.0,1.4,0.7,ADAS,156.0,153.6,3.0,114.0,113.69,0.0,2.8,2.2,333.6,7.25834704
251378.0,1.4,0.7,ADAS,155.0,153.59,3.0,114.0,113.69,0.0,2.8,2.2,330.3,7.597872239999999
251511.0,1.4,0.7,ADAS,155.0,153.78,3.0,114.0,113.69,0.0,2.8,2.2,327.2,7.87601722
251579.0,1.4,0.7,ADAS,151.0,153.91,3.0,114.0,113.69,0.0,2.7,2.3,324.5,8.34610684
251712.0,1.4,0.7,ADAS,153.0,153.82,3.0,114.0,113.69,0.0,2.7,2.3,325.4,8.68240644
251782.0,1.4,0.7,ADAS,152.0,153.58,3.0,114.0,113.69,0.0,2.7,2.3,332.7,9.089421119999999
251847.0,1.4,0.7,ADAS,152.0,153.29,3.0,114.0,113.69,0.0,2.7,2.3,348.9,9.35199508
251914.0,1.4,0.7,ADAS,155.0,153.05,3.0,114.0,113.69,0.0,2.7,2.3,375.6,9.75657264
251981.0,1.4,0.7,ADAS,155.0,153.06,3.0,114.0,113.69,0.0,2.7,2.3,406.3,9.958306539999999
252114.0,1.4,0.7,ADAS,155.0,153.3,3.0,114.0,113.69,0.0,2.7,2.3,431.1,10.36066458
252182.0,1.4,0.7,ADAS,155.0,153.63,3.0,114.0,113.69,0.0,2.7,2.3,446.8,10.490522440000001
252249.0,1.4,0.7,ADAS,154.0,153.96,3.0,114.0,113.69,0.0,2.7,2.3,455.1,10.74977352
252316.0,1.4,0.7,ADAS,155.0,154.21,3.0,114.0,113.69,0.0,2.7,2.3,457.2,11.02014634
252383.0,1.4,0.7,ADAS,155.0,154.42,3.0,114.0,113.69,0.0,2.7,2.3,454.7,11.348381940000001
252516.0,1.4,0.7,ADAS,157.0,154.67,3.0,114.0,113.69,0.0,2.7,2.3,449.2,11.547178240000001
252584.0,1.4,0.7,ADAS,153.0,154.91,3.0,114.0,113.69,0.0,2.6,2.4,442.7,11.94366108
252717.0,1.4,0.7,ADAS,149.0,154.82,3.0,114.0,113.69,0.0,2.6,2.4,435.8,12.19942032
252785.0,1.4,0.7,ADAS,157.0,154.44,3.0,114.0,113.69,0.0,2.6,2.4,427.0,12.39662814
252852.0,1.4,0.7,ADAS,155.0,154.22,3.0,114.0,113.69,0.0,2.6,2.4,416.3,12.72063462
252919.0,1.4,0.7,ADAS,155.0,154.25,3.0,114.0,113.69,0.0,2.6,2.4,405.5,13.04363758
252986.0,1.4,0.7,ADAS,154.0,154.33,3.0,114.0,113.69,0.0,2.6,2.4,395.8,13.11272194
253119.0,1.4,0.7,ADAS,155.0,154.39,3.0,114.0,113.69,0.0,2.6,2.4,387.0,13.365637020000001
253187.0,1.4,0.7,ADAS,154.0,154.44,3.0,114.0,113.69,0.0,2.6,2.4,378.5,13.82389542
253254.0,1.4,0.7,ADAS,152.0,154.39,3.0,114.0,113.69,0.0,2.6,2.4,370.5,13.82389542
253321.0,1.4,0.7,ADAS,154.0,154.19,3.0,114.0,113.69,0.0,2.6,2.4,364.2,14.21180482
253388.0,1.4,0.7,ADAS,151.0,153.91,3.0,114.0,113.69,0.0,2.6,2.4,359.7,14.33698812
253521.0,1.4,0.7,ADAS,153.0,153.55,3.0,114.0,113.69,0.0,2.6,2.4,356.5,14.46201654
253589.0,1.4,0.7,ADAS,153.0,153.22,3.0,114.0,113.69,0.0,2.6,2.4,353.9,14.904051119999997
253656.0,1.4,0.7,ADAS,154.0,153.03,3.0,114.0,113.69,0.0,2.6,2.4,351.9,15.039670080000002
253723.0,1.4,0.7,ADAS,152.0,152.95,3.0,114.0,113.69,0.0,2.6,2.4,350.7,15.355397519999999
