time,voltage_out1,voltage_out2,speed_kph
357.433,1.5,0.75,53.60544294
357.475,1.5,0.75,53.54630892
357.514,1.5,0.75,53.60544294
357.549,1.5,0.75,53.63763258
357.577,1.5,0.75,53.57320722
357.617,1.5,0.75,53.66442208
357.655,1.5,0.75,53.66442208
357.7,1.5,0.75,53.66442208
357.737,1.5,0.75,53.63763258
357.796,1.5,0.75,53.60544294
357.835,1.5,0.75,53.60544294
357.859,1.5,0.75,53.66442208
357.894,1.5,0.75,53.60544294
357.928,1.5,0.75,53.66442208
357.95,1.5,0.75,53.63763258
357.986,1.5,0.75,53.60544294
358.048,1.5,0.75,53.60544294
358.07,1.5,0.75,53.60544294
358.106,1.5,0.75,53.69652724
358.143,1.5,0.75,53.69652724
358.183,1.5,0.75,53.728586320000005
358.207,1.5,0.75,53.755267020000005
358.245,1.5,0.75,53.66442208
358.283,1.5,0.75,53.66442208
358.34,1.5,0.75,53.728586320000005
358.382,1.5,0.75,53.78724162
358.419,1.5,0.75,53.63763258
358.46,1.5,0.75,53.69652724
358.503,1.5,0.75,53.69652724
358.545,1.5,0.75,53.728586320000005
358.587,1.5,0.75,53.728586320000005
358.626,1.5,0.75,53.755267020000005
358.665,1.5,0.75,53.87758608
358.706,1.5,0.75,53.78724162
358.746,1.5,0.75,53.78724162
358.787,1.5,0.75,53.66442208
358.828,1.5,0.75,53.755267020000005
358.873,1.5,0.75,53.69652724
358.908,1.5,0.75,53.728586320000005
358.95,1.5,0.75,53.728586320000005
358.991,1.5,0.75,53.755267020000005
359.034,1.5,0.75,53.728586320000005
359.076,1.5,0.75,53.813851920000005
359.118,1.5,0.75,53.728586320000005
359.158,1.5,0.75,53.728586320000005
359.218,1.5,0.75,53.78724162
359.259,1.5,0.75,53.728586320000005
359.297,1.5,0.75,53.78724162
359.335,1.5,0.75,53.755267020000005
359.377,1.5,0.75,53.813851920000005
359.432,1.5,0.75,53.87758608
359.454,1.5,0.75,53.90408758
359.495,1.5,0.75,53.845742040000005
359.53,1.5,0.75,53.87758608
359.552,1.5,0.75,53.845742040000005
359.593,1.5,0.75,53.813851920000005
359.631,1.5,0.75,53.813851920000005
359.667,1.5,0.75,53.845742040000005
359.705,1.5,0.75,53.845742040000005
359.741,1.5,0.75,53.813851920000005
359.797,1.5,0.75,53.87758608
359.841,1.5,0.75,53.845742040000005
359.881,1.5,0.75,53.90408758
359.919,1.5,0.75,53.90408758
359.96,1.5,0.75,53.96756062
360.005,1.5,0.75,53.96756062
360.046,1.5,0.75,53.96756062
360.071,1.5,0.75,53.93584714000001
360.092,1.5,0.75,53.93584714000001
360.128,1.5,0.75,53.87758608
360.188,1.5,0.75,53.93584714000001
360.224,1.5,0.75,53.90408758
360.247,1.5,0.75,53.90408758
360.303,1.5,0.75,53.96756062
360.344,1.5,0.75,53.96756062
360.383,1.5,0.75,53.99395332
360.422,1.5,0.75,53.93584714000001
360.461,1.5,0.75,53.93584714000001
360.504,1.5,0.75,53.96756062
360.548,1.5,0.75,54.083449140000006
360.622,1.5,0.75,53.90408758
360.663,1.5,0.75,54.083449140000006
360.698,1.5,0.75,53.99395332
360.738,1.5,0.75,53.87758608
360.765,1.5,0.75,53.87758608
360.808,1.5,0.75,53.93584714000001
360.845,1.5,0.75,53.87758608
360.892,1.5,0.75,53.96756062
360.933,1.5,0.75,54.083449140000006
360.972,1.5,0.75,54.05190462
361.016,1.5,0.75,54.025582320000005
361.057,1.5,0.75,54.114947580000006
361.122,1.5,0.75,54.083449140000006
361.159,1.5,0.75,53.93584714000001
361.196,1.5,0.75,53.93584714000001
361.232,1.5,0.75,53.96756062
361.273,1.5,0.75,54.083449140000006
361.313,1.5,0.75,54.05190462
361.377,1.5,0.75,54.083449140000006
361.417,1.5,0.75,54.114947580000006
361.451,1.5,0.75,53.96756062
361.487,1.5,0.75,54.083449140000006
361.511,1.5,0.75,54.172575040000005
361.547,1.5,0.75,54.172575040000005
361.588,1.5,0.75,54.05190462
361.626,1.5,0.75,54.172575040000005
361.67,1.5,0.75,54.20394292
361.707,1.5,0.75,54.14116108
361.747,1.5,0.75,54.26133102000001
361.809,1.5,0.75,54.172575040000005
361.832,1.5,0.75,54.172575040000005
361.874,1.5,0.75,54.287365320000006
361.899,1.5,0.75,54.172575040000005
361.939,1.5,0.75,54.172575040000005
361.96,1.5,0.75,54.14116108
361.997,1.5,0.75,54.172575040000005
362.035,1.5,0.75,54.287365320000006
362.081,1.5,0.75,54.23004762000001
362.126,1.5,0.75,54.172575040000005
362.149,1.5,0.75,54.20394292
362.191,1.5,0.75,54.20394292
362.229,1.5,0.75,54.20394292
362.266,1.5,0.75,54.23004762000001
362.304,1.5,0.75,54.172575040000005
362.342,1.5,0.75,54.26133102000001
362.38,1.5,0.75,54.287365320000006
362.419,1.5,0.75,54.23004762000001
362.458,1.5,0.75,54.349717080000005
362.517,1.5,0.75,54.31856424000001
362.538,1.5,0.75,54.31856424000001
362.575,1.5,0.75,54.26133102000001
362.627,1.5,0.75,54.26133102000001
362.666,1.5,0.75,54.349717080000005
362.705,1.5,0.75,54.349717080000005
362.764,1.5,0.75,54.349717080000005
362.805,1.5,0.75,54.375642580000005
362.846,1.5,0.75,54.31856424000001
362.886,1.5,0.75,54.287365320000006
362.93,1.5,0.75,54.31856424000001
