Session_Time,Test_Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output,Distance,Delta_Steer,Desired_Delta_Steer,Test_Number
260.590,260.586,10.00,9.42,100.00,0.00,7.36,0.00,0.00,1
260.614,260.610,10.00,9.42,100.00,100.00,7.36,0.00,0.00,1
260.633,260.629,10.00,9.35,0.00,100.00,7.36,0.00,0.00,1
260.651,260.647,10.00,9.35,100.00,100.00,7.36,0.00,0.00,1
260.670,260.666,10.00,9.35,0.00,100.00,5.03,0.00,0.00,1
260.691,260.687,10.00,9.29,100.00,100.00,5.03,0.00,0.00,1
260.710,260.706,10.00,9.22,100.00,100.00,5.03,0.00,0.00,1
260.731,260.727,10.00,9.22,100.00,0.00,5.03,0.00,0.00,1
260.750,260.746,10.00,9.29,100.00,100.00,5.03,0.00,0.00,1
260.770,260.766,10.00,9.29,100.00,100.00,5.16,0.00,0.00,1
260.793,260.789,10.00,9.29,100.00,0.00,5.16,0.00,0.00,1
260.811,260.807,10.00,9.15,100.00,100.00,5.16,0.00,0.00,1
260.830,260.826,10.00,9.15,0.00,100.00,5.16,0.00,0.00,1
260.850,260.846,10.00,9.15,100.00,100.00,5.16,0.00,0.00,1
260.871,260.867,10.00,9.22,100.00,100.00,5.16,0.00,0.00,1
260.890,260.886,10.00,9.22,100.00,100.00,5.16,0.00,0.00,1
260.910,260.906,10.00,9.09,0.00,100.00,5.16,0.00,0.00,1
260.930,260.926,10.00,9.02,100.00,100.00,5.16,0.00,0.00,1
260.950,260.946,10.00,8.96,100.00,100.00,5.16,0.00,0.00,1
260.970,260.966,10.00,8.96,100.00,100.00,5.16,0.00,0.00,1
260.991,260.987,10.00,9.02,100.00,100.00,5.16,0.00,0.00,1
261.010,261.006,10.00,8.96,100.00,100.00,5.16,0.00,0.00,1
261.030,261.026,10.00,8.96,100.00,100.00,5.16,0.00,0.00,1
261.050,261.046,10.00,8.89,100.00,100.00,5.16,0.00,0.00,1
261.070,261.066,10.00,8.75,100.00,100.00,5.16,0.00,0.00,1
261.090,261.086,10.00,8.81,100.00,100.00,5.16,0.00,0.00,1
261.110,261.106,10.00,8.81,0.00,100.00,5.16,0.00,0.00,1
261.130,261.126,10.00,8.81,100.00,0.00,5.16,0.00,0.00,1
261.150,261.146,10.00,8.81,100.00,100.00,5.16,0.00,0.00,1
261.170,261.166,10.00,8.68,100.00,100.00,5.16,0.00,0.00,1
261.190,261.186,10.00,8.61,100.00,100.00,5.16,0.00,0.00,1
261.210,261.206,10.00,8.55,100.00,0.00,5.16,0.00,0.00,1
261.230,261.226,10.00,8.55,100.00,0.00,5.16,0.00,0.00,1
261.250,261.246,10.00,8.61,0.00,0.00,5.16,0.00,0.00,1
261.270,261.266,10.00,8.61,0.00,100.00,5.16,0.00,0.00,1
261.292,261.288,10.00,8.55,0.00,0.00,5.16,0.00,0.00,1
261.310,261.306,10.00,8.55,0.00,0.00,5.16,0.00,0.00,1
261.330,261.326,10.00,8.48,0.00,0.00,5.16,0.00,0.00,1
261.350,261.346,10.00,8.48,0.00,0.00,5.16,0.00,0.00,1
261.370,261.366,10.00,8.55,0.00,100.00,5.16,0.00,0.00,1
261.390,261.386,10.00,8.61,0.00,0.00,5.16,0.00,0.00,1
261.410,261.406,10.00,8.61,100.00,0.00,5.16,0.00,0.00,1
261.430,261.426,10.00,8.61,100.00,100.00,5.16,0.00,0.00,1
261.450,261.446,10.00,8.48,100.00,100.00,5.16,0.00,0.00,1
261.470,261.466,10.00,8.48,0.00,100.00,5.16,0.00,0.00,1
261.490,261.486,10.00,8.42,100.00,0.00,5.16,0.00,0.00,1
261.510,261.506,10.00,8.35,100.00,0.00,5.16,0.00,0.00,1
261.530,261.526,10.00,8.27,100.00,100.00,5.16,0.00,0.00,1
261.550,261.546,10.00,8.21,0.00,100.00,5.16,0.00,0.00,1
261.570,261.566,10.00,8.21,0.00,100.00,5.16,0.00,0.00,1
261.590,261.586,10.00,8.21,0.00,100.00,5.16,0.00,0.00,1
261.610,261.606,10.00,8.14,100.00,100.00,5.16,0.00,0.00,1
261.630,261.626,10.00,8.14,100.00,100.00,5.16,0.00,0.00,1
261.650,261.646,10.00,8.07,100.00,100.00,5.16,0.00,0.00,1
261.670,261.666,10.00,8.01,100.00,100.00,5.16,0.00,0.00,1
261.690,261.686,10.00,7.88,100.00,0.00,5.16,0.00,0.00,1
261.710,261.706,10.00,7.88,100.00,100.00,5.16,0.00,0.00,1
261.730,261.726,10.00,7.88,0.00,100.00,5.16,0.00,0.00,1
261.750,261.746,10.00,7.94,100.00,100.00,5.16,0.00,0.00,1
261.770,261.766,10.00,7.94,100.00,100.00,5.16,0.00,0.00,1
261.790,261.786,10.00,7.94,100.00,100.00,5.16,0.00,0.00,1
261.810,261.806,10.00,7.88,0.00,100.00,5.16,0.00,0.00,1
261.830,261.826,10.00,7.88,100.00,100.00,5.16,0.00,0.00,1
261.850,261.846,10.00,7.88,100.00,0.00,5.16,0.00,0.00,1
261.870,261.866,10.00,7.73,0.00,0.00,5.16,0.00,0.00,1
261.890,261.886,10.00,7.67,0.00,0.00,5.16,0.00,0.00,1
261.910,261.906,10.00,7.60,0.00,0.00,5.16,0.00,0.00,1
261.930,261.926,10.00,7.60,100.00,100.00,5.16,0.00,0.00,1
261.950,261.946,10.00,7.60,0.00,0.00,5.16,0.00,0.00,1
261.970,261.966,10.00,7.60,100.00,100.00,5.16,0.00,0.00,1
261.990,261.986,10.00,7.60,100.00,0.00,5.16,0.00,0.00,1
262.012,262.008,10.00,7.53,0.00,100.00,5.16,0.00,0.00,1
262.031,262.027,10.00,7.53,0.00,0.00,5.16,0.00,0.00,1
262.050,262.046,10.00,7.46,0.00,100.00,5.16,0.00,0.00,1
262.072,262.068,10.00,7.39,0.00,100.00,5.16,0.00,0.00,1
262.091,262.087,10.00,7.39,0.00,100.00,5.16,0.00,0.00,1
262.110,262.106,10.00,7.33,100.00,100.00,5.16,0.00,0.00,1
262.130,262.126,10.00,7.26,100.00,100.00,5.16,0.00,0.00,1
262.150,262.146,10.00,7.26,100.00,100.00,5.16,0.00,0.00,1
262.170,262.166,10.00,7.33,100.00,100.00,5.16,0.00,0.00,1
262.190,262.186,10.00,7.26,100.00,100.00,5.16,0.00,0.00,1
262.210,262.206,10.00,7.12,100.00,100.00,5.16,0.00,0.00,1
262.230,262.226,10.00,7.05,0.00,100.00,5.16,0.00,0.00,1
262.250,262.246,10.00,7.05,0.00,0.00,5.16,0.00,0.00,1
262.270,262.266,10.00,7.19,100.00,100.00,5.16,0.00,0.00,1
262.290,262.286,10.00,7.19,100.00,100.00,5.16,0.00,0.00,1
262.310,262.306,10.00,7.12,0.00,100.00,5.16,0.00,0.00,1
262.330,262.326,10.00,7.12,100.00,0.00,5.16,0.00,0.00,1
262.350,262.346,10.00,7.05,100.00,100.00,5.16,0.00,0.00,1
262.370,262.366,10.00,7.05,0.00,0.00,5.16,0.00,0.00,1
262.390,262.386,10.00,7.05,0.00,100.00,5.16,0.00,0.00,1
262.410,262.406,10.00,6.98,0.00,100.00,5.16,0.00,0.00,1
262.430,262.426,10.00,6.98,100.00,100.00,5.16,0.00,0.00,1
262.450,262.446,10.00,6.92,100.00,100.00,5.16,0.00,0.00,1
262.470,262.466,10.00,6.92,100.00,100.00,5.16,0.00,0.00,1
262.490,262.486,10.00,6.84,100.00,0.00,5.16,0.00,0.00,1
262.510,262.506,10.00,6.78,100.00,100.00,5.16,0.00,0.00,1
262.530,262.526,10.00,6.71,100.00,100.00,5.16,0.00,0.00,1
262.550,262.546,10.00,6.71,100.00,100.00,5.16,0.00,0.00,1
262.570,262.566,10.00,6.71,100.00,0.00,5.16,0.00,0.00,1
262.590,262.586,10.00,6.71,0.00,0.00,5.16,0.00,0.00,1
262.610,262.606,10.00,6.71,100.00,100.00,5.16,0.00,0.00,1
262.630,262.626,10.00,6.64,0.00,100.00,5.16,0.00,0.00,1
262.650,262.646,10.00,6.64,100.00,0.00,5.16,0.00,0.00,1
262.670,262.666,10.00,6.71,100.00,100.00,5.16,0.00,0.00,1
262.690,262.686,10.00,6.71,100.00,100.00,5.16,0.00,0.00,1
262.710,262.706,10.00,6.71,100.00,100.00,5.16,0.00,0.00,1
262.730,262.726,10.00,6.71,100.00,100.00,5.16,0.00,0.00,1
262.750,262.746,10.00,6.64,100.00,100.00,5.16,0.00,0.00,1
262.770,262.766,10.00,6.58,100.00,100.00,5.16,0.00,0.00,1
262.790,262.786,10.00,6.64,100.00,0.00,5.16,0.00,0.00,1
262.810,262.806,10.00,6.58,100.00,0.00,5.16,0.00,0.00,1
262.830,262.826,10.00,6.58,100.00,100.00,5.16,0.00,0.00,1
262.850,262.846,10.00,6.58,100.00,100.00,5.16,0.00,0.00,1
262.870,262.866,10.00,6.50,0.00,100.00,5.16,0.00,0.00,1
262.890,262.886,10.00,6.50,100.00,100.00,5.16,0.00,0.00,1
262.910,262.906,10.00,6.50,100.00,100.00,5.16,0.00,0.00,1
262.932,262.928,10.00,6.43,0.00,0.00,5.16,0.00,0.00,1
262.951,262.947,10.00,6.43,100.00,0.00,5.16,0.00,0.00,1
262.970,262.966,10.00,6.43,100.00,0.00,5.16,0.00,0.00,1
262.990,262.986,10.00,6.37,100.00,0.00,5.16,0.00,0.00,1
263.010,263.006,10.00,6.37,0.00,100.00,5.16,0.00,0.00,1
263.030,263.026,10.00,6.37,100.00,100.00,5.16,0.00,0.00,1
263.050,263.046,10.00,6.29,0.00,100.00,5.16,0.00,0.00,1
263.070,263.066,10.00,6.23,100.00,100.00,5.16,0.00,0.00,1
263.090,263.086,10.00,6.29,100.00,100.00,5.16,0.00,0.00,1
263.114,263.110,10.00,6.29,100.00,100.00,5.16,0.00,0.00,1
263.133,263.129,10.00,6.23,0.00,100.00,5.16,0.00,0.00,1
263.152,263.147,10.00,6.23,100.00,0.00,5.16,0.00,0.00,1
263.170,263.166,10.00,6.23,100.00,100.00,5.16,0.00,0.00,1
263.190,263.186,10.00,6.16,100.00,0.00,5.16,0.00,0.00,1
263.210,263.206,10.00,6.16,100.00,100.00,5.16,0.00,0.00,1
263.230,263.226,10.00,6.16,100.00,100.00,5.16,0.00,0.00,1
263.250,263.246,10.00,6.16,100.00,100.00,5.16,0.00,0.00,1
263.270,263.266,10.00,6.16,0.00,100.00,5.16,0.00,0.00,1
263.290,263.286,10.00,6.16,100.00,100.00,5.16,0.00,0.00,1
263.310,263.306,10.00,6.16,100.00,100.00,5.16,0.00,0.00,1
263.330,263.326,10.00,6.09,100.00,100.00,5.16,0.00,0.00,1
263.350,263.346,10.00,6.09,0.00,100.00,5.16,0.00,0.00,1
263.370,263.366,10.00,6.03,100.00,100.00,5.16,0.00,0.00,1
263.390,263.386,10.00,6.03,0.00,100.00,5.16,0.00,0.00,1
263.410,263.406,10.00,6.03,100.00,100.00,5.16,0.00,0.00,1
263.432,263.428,10.00,6.03,100.00,0.00,5.16,0.00,0.00,1
263.451,263.447,10.00,5.95,100.00,100.00,5.16,0.00,0.00,1
263.470,263.466,10.00,6.03,100.00,100.00,5.16,0.00,0.00,1
263.490,263.486,10.00,6.03,100.00,0.00,5.16,0.00,0.00,1
263.514,263.510,10.00,5.95,0.00,100.00,5.16,0.00,0.00,1
263.536,263.532,10.00,5.88,100.00,100.00,5.16,0.00,0.00,1
263.554,263.550,10.00,5.88,100.00,0.00,5.16,0.00,0.00,1
263.572,263.568,10.00,5.88,100.00,0.00,5.16,0.00,0.00,1
263.592,263.588,10.00,5.88,100.00,0.00,5.16,0.00,0.00,1
263.610,263.606,10.00,5.95,0.00,100.00,5.16,0.00,0.00,1
263.630,263.626,10.00,5.95,100.00,100.00,5.16,0.00,0.00,1
263.650,263.646,10.00,5.95,100.00,100.00,5.16,0.00,0.00,1
263.670,263.666,10.00,5.95,0.00,100.00,5.16,0.00,0.00,1
263.690,263.686,10.00,5.88,100.00,100.00,5.16,0.00,0.00,1
263.710,263.706,10.00,5.82,100.00,100.00,5.16,0.00,0.00,1
263.730,263.726,10.00,5.88,100.00,100.00,5.16,0.00,0.00,1
263.750,263.746,10.00,5.88,100.00,100.00,5.16,0.00,0.00,1
263.770,263.766,10.00,5.82,100.00,100.00,5.16,0.00,0.00,1
263.790,263.786,10.00,5.82,100.00,100.00,5.16,0.00,0.00,1
263.810,263.806,10.00,5.82,0.00,100.00,5.16,0.00,0.00,1
263.830,263.826,10.00,5.82,0.00,0.00,5.16,0.00,0.00,1
263.850,263.846,10.00,5.82,100.00,100.00,5.16,0.00,0.00,1
263.870,263.866,10.00,5.82,100.00,100.00,5.16,0.00,0.00,1
263.892,263.888,10.00,5.82,0.00,0.00,5.16,0.00,0.00,1
263.910,263.906,10.00,5.74,0.00,0.00,5.16,0.00,0.00,1
263.930,263.926,10.00,5.74,0.00,0.00,5.16,0.00,0.00,1
263.950,263.946,10.00,5.74,100.00,100.00,5.16,0.00,0.00,1
263.970,263.966,10.00,5.68,100.00,100.00,5.16,0.00,0.00,1
263.990,263.986,10.00,5.68,100.00,100.00,5.16,0.00,0.00,1
264.011,264.007,10.00,5.68,100.00,100.00,5.16,0.00,0.00,1
264.030,264.026,10.00,5.68,100.00,0.00,5.16,0.00,0.00,1
264.050,264.046,10.00,5.68,100.00,0.00,5.16,0.00,0.00,1
264.070,264.066,10.00,5.68,100.00,100.00,5.16,0.00,0.00,1
264.090,264.086,10.00,5.68,100.00,0.00,5.16,0.00,0.00,1
264.110,264.106,10.00,5.68,100.00,0.00,5.16,0.00,0.00,1
264.130,264.126,10.00,5.68,100.00,100.00,5.16,0.00,0.00,1
264.150,264.146,10.00,5.61,100.00,100.00,5.16,0.00,0.00,1
264.170,264.166,10.00,5.61,0.00,100.00,5.16,0.00,0.00,1
264.190,264.186,10.00,5.61,100.00,0.00,5.16,0.00,0.00,1
264.210,264.206,10.00,5.68,100.00,100.00,5.16,0.00,0.00,1
264.230,264.226,10.00,5.68,100.00,100.00,5.16,0.00,0.00,1
264.250,264.246,10.00,5.68,0.00,100.00,5.16,0.00,0.00,1
264.270,264.266,10.00,5.68,0.00,100.00,5.16,0.00,0.00,1
264.290,264.286,10.00,5.61,0.00,100.00,5.16,0.00,0.00,1
264.310,264.306,10.00,5.61,100.00,100.00,5.16,0.00,0.00,1
264.330,264.326,10.00,5.61,100.00,0.00,5.16,0.00,0.00,1
264.350,264.346,10.00,5.61,100.00,100.00,5.16,0.00,0.00,1
264.371,264.367,10.00,5.61,100.00,100.00,5.16,0.00,0.00,1
264.390,264.386,10.00,5.61,100.00,0.00,5.16,0.00,0.00,1
264.410,264.406,10.00,5.53,0.00,100.00,5.16,0.00,0.00,1
264.430,264.426,10.00,5.53,0.00,100.00,5.16,0.00,0.00,1
264.450,264.446,10.00,5.53,100.00,100.00,5.16,0.00,0.00,1
264.470,264.466,10.00,5.53,100.00,100.00,5.16,0.00,0.00,1
264.492,264.488,10.00,5.53,0.00,100.00,5.16,0.00,0.00,1
264.511,264.507,10.00,5.53,0.00,0.00,5.16,0.00,0.00,1
264.530,264.526,10.00,5.47,100.00,100.00,5.16,0.00,0.00,1
264.550,264.546,10.00,5.47,100.00,0.00,5.16,0.00,0.00,1
264.570,264.566,10.00,5.40,0.00,0.00,5.16,0.00,0.00,1
264.590,264.586,10.00,5.40,0.00,0.00,5.16,0.00,0.00,1
264.614,264.610,10.00,5.40,0.00,0.00,5.16,0.00,0.00,1
264.632,264.628,10.00,5.40,100.00,0.00,5.16,0.00,0.00,1
264.651,264.647,10.00,5.40,0.00,0.00,5.16,0.00,0.00,1
264.670,264.666,10.00,5.40,100.00,100.00,5.16,0.00,0.00,1
264.690,264.686,10.00,5.40,100.00,100.00,5.16,0.00,0.00,1
264.710,264.706,10.00,5.40,100.00,0.00,5.16,0.00,0.00,1
264.734,264.730,10.00,5.40,0.00,0.00,5.16,0.00,0.00,1
264.753,264.749,10.00,5.40,100.00,100.00,5.16,0.00,0.00,1
264.771,264.767,10.00,5.32,100.00,100.00,5.16,0.00,0.00,1
264.790,264.786,10.00,5.32,100.00,100.00,5.16,0.00,0.00,1
264.810,264.806,10.00,5.32,0.00,100.00,5.16,0.00,0.00,1
264.830,264.826,10.00,5.32,100.00,100.00,5.16,0.00,0.00,1
264.850,264.846,10.00,5.32,100.00,0.00,5.16,0.00,0.00,1
264.870,264.866,10.00,5.32,0.00,0.00,5.16,0.00,0.00,1
264.890,264.886,10.00,5.32,0.00,0.00,5.16,0.00,0.00,1
264.910,264.906,10.00,5.32,0.00,0.00,5.16,0.00,0.00,1
264.930,264.926,10.00,5.32,100.00,100.00,5.16,0.00,0.00,1
264.950,264.946,10.00,5.26,100.00,0.00,5.16,0.00,0.00,1
264.970,264.966,10.00,5.26,100.00,100.00,5.16,0.00,0.00,1
264.991,264.987,10.00,5.26,100.00,100.00,5.16,0.00,0.00,1
265.010,265.006,10.00,5.32,100.00,0.00,5.16,0.00,0.00,1
265.030,265.026,10.00,5.26,0.00,0.00,5.16,0.00,0.00,1
265.050,265.046,10.00,5.26,100.00,100.00,5.16,0.00,0.00,1
265.070,265.066,10.00,5.32,100.00,0.00,5.16,0.00,0.00,1
265.090,265.086,10.00,5.32,0.00,0.00,5.16,0.00,0.00,1
265.110,265.106,10.00,5.26,0.00,0.00,5.16,0.00,0.00,1
265.130,265.126,10.00,5.26,100.00,0.00,5.16,0.00,0.00,1
265.150,265.146,10.00,5.26,100.00,100.00,5.16,0.00,0.00,1
265.170,265.166,10.00,5.19,100.00,0.00,5.16,0.00,0.00,1
265.191,265.187,10.00,5.26,100.00,100.00,5.16,0.00,0.00,1
265.210,265.206,10.00,5.26,100.00,100.00,5.16,0.00,0.00,1
265.230,265.226,10.00,5.19,100.00,0.00,5.16,0.00,0.00,1
265.250,265.246,10.00,5.19,0.00,0.00,5.16,0.00,0.00,1
265.270,265.266,10.00,5.19,100.00,100.00,5.16,0.00,0.00,1
265.290,265.286,10.00,5.19,100.00,0.00,5.16,0.00,0.00,1
265.310,265.306,10.00,5.19,100.00,0.00,5.16,0.00,0.00,1
265.330,265.326,10.00,5.19,100.00,100.00,5.16,0.00,0.00,1
265.350,265.346,10.00,5.19,100.00,100.00,5.16,0.00,0.00,1
265.370,265.366,10.00,5.19,100.00,100.00,5.16,0.00,0.00,1
265.390,265.386,10.00,5.19,100.00,100.00,5.16,0.00,0.00,1
265.410,265.406,10.00,5.13,100.00,100.00,5.16,0.00,0.00,1
265.430,265.426,10.00,5.13,100.00,100.00,5.16,0.00,0.00,1
265.450,265.446,10.00,5.13,100.00,0.00,5.16,0.00,0.00,1
265.470,265.466,10.00,5.13,100.00,0.00,5.16,0.00,0.00,1
265.490,265.486,10.00,5.13,100.00,100.00,5.16,0.00,0.00,1
265.510,265.506,10.00,5.13,100.00,100.00,5.16,0.00,0.00,1
265.530,265.526,10.00,5.13,100.00,0.00,5.16,0.00,0.00,1
265.550,265.546,10.00,5.13,100.00,100.00,5.16,0.00,0.00,1
265.570,265.566,10.00,5.13,100.00,100.00,5.16,0.00,0.00,1
265.590,265.586,10.00,5.13,0.00,0.00,5.16,0.00,0.00,1
265.610,265.606,10.00,5.13,100.00,0.00,5.16,0.00,0.00,1
265.630,265.626,10.00,5.19,100.00,0.00,5.16,0.00,0.00,1
265.651,265.647,10.00,5.13,0.00,0.00,5.16,0.00,0.00,1
265.670,265.666,10.00,5.19,0.00,0.00,5.16,0.00,0.00,1
265.690,265.686,10.00,5.19,0.00,0.00,5.16,0.00,0.00,1
265.710,265.706,10.00,5.13,100.00,100.00,5.16,0.00,0.00,1
265.734,265.730,10.00,5.19,100.00,0.00,5.16,0.00,0.00,1
265.753,265.749,10.00,5.19,100.00,0.00,5.16,0.00,0.00,1
265.771,265.767,10.00,5.13,100.00,100.00,5.16,0.00,0.00,1
265.790,265.786,10.00,5.13,0.00,100.00,5.16,0.00,0.00,1
265.810,265.806,10.00,5.19,0.00,0.00,5.16,0.00,0.00,1
265.830,265.826,10.00,5.19,100.00,100.00,5.16,0.00,0.00,1
265.850,265.846,10.00,5.13,100.00,100.00,5.16,0.00,0.00,1
265.870,265.866,10.00,5.13,0.00,0.00,5.16,0.00,0.00,1
265.890,265.886,10.00,5.13,0.00,0.00,5.16,0.00,0.00,1
265.910,265.906,10.00,5.13,0.00,0.00,5.16,0.00,0.00,1
265.930,265.926,10.00,5.13,100.00,100.00,5.16,0.00,0.00,1
265.950,265.946,10.00,5.13,100.00,100.00,5.16,0.00,0.00,1
265.970,265.966,10.00,5.13,100.00,100.00,5.16,0.00,0.00,1
265.990,265.986,10.00,5.13,100.00,100.00,5.16,0.00,0.00,1
266.010,266.006,10.00,5.13,100.00,100.00,5.16,0.00,0.00,1
266.030,266.026,10.00,5.13,100.00,0.00,5.16,0.00,0.00,1
266.050,266.046,10.00,5.13,100.00,100.00,5.16,0.00,0.00,1
266.070,266.066,10.00,5.13,0.00,100.00,5.16,0.00,0.00,1
266.090,266.086,10.00,5.13,0.00,0.00,5.16,0.00,0.00,1
266.110,266.106,10.00,5.13,0.00,0.00,5.16,0.00,0.00,1
266.130,266.126,10.00,5.05,0.00,0.00,5.16,0.00,0.00,1
266.150,266.146,10.00,5.05,100.00,100.00,5.16,0.00,0.00,1
266.170,266.166,10.00,5.05,100.00,100.00,5.16,0.00,0.00,1
266.190,266.186,10.00,5.05,100.00,100.00,5.16,0.00,0.00,1
266.210,266.206,10.00,5.13,100.00,100.00,5.16,0.00,0.00,1
266.230,266.226,10.00,5.13,100.00,0.00,5.16,0.00,0.00,1
266.250,266.246,10.00,5.05,100.00,100.00,5.16,0.00,0.00,1
266.272,266.268,10.00,5.05,100.00,100.00,5.16,0.00,0.00,1
266.293,266.289,10.00,5.13,100.00,100.00,5.16,0.00,0.00,1
266.311,266.307,10.00,5.05,100.00,0.00,5.16,0.00,0.00,1
266.330,266.326,10.00,5.05,100.00,100.00,5.16,0.00,0.00,1
266.350,266.346,10.00,5.05,100.00,100.00,5.16,0.00,0.00,1
266.370,266.366,10.00,5.05,0.00,0.00,5.16,0.00,0.00,1
266.390,266.386,10.00,5.05,100.00,0.00,5.16,0.00,0.00,1
266.410,266.406,10.00,5.05,100.00,0.00,5.16,0.00,0.00,1
266.430,266.426,10.00,5.05,100.00,0.00,5.16,0.00,0.00,1
266.450,266.446,10.00,5.05,100.00,100.00,5.16,0.00,0.00,1
266.471,266.467,10.00,5.05,100.00,100.00,5.16,0.00,0.00,1
266.490,266.486,10.00,5.05,100.00,100.00,5.16,0.00,0.00,1
266.510,266.506,10.00,5.05,100.00,100.00,5.16,0.00,0.00,1
266.530,266.526,10.00,5.05,100.00,100.00,5.16,0.00,0.00,1
266.550,266.546,10.00,5.05,100.00,100.00,5.16,0.00,0.00,1
266.570,266.566,10.00,5.05,100.00,0.00,5.16,0.00,0.00,1
266.590,266.586,10.00,5.05,100.00,0.00,5.16,0.00,0.00,1
266.610,266.606,10.00,5.05,100.00,100.00,5.16,0.00,0.00,1
266.630,266.626,10.00,5.05,100.00,0.00,5.16,0.00,0.00,1
266.650,266.646,10.00,5.05,100.00,0.00,5.16,0.00,0.00,1
266.670,266.666,10.00,5.05,100.00,100.00,5.16,0.00,0.00,1
266.690,266.686,10.00,5.05,100.00,100.00,5.16,0.00,0.00,1
266.710,266.706,10.00,5.05,0.00,0.00,5.16,0.00,0.00,1
266.730,266.726,10.00,5.13,100.00,0.00,5.16,0.00,0.00,1
266.750,266.746,10.00,5.13,100.00,0.00,5.16,0.00,0.00,1
266.770,266.766,10.00,5.13,100.00,100.00,5.16,0.00,0.00,1
266.790,266.786,10.00,5.05,0.00,100.00,5.16,0.00,0.00,1
266.810,266.806,10.00,5.13,0.00,100.00,5.16,0.00,0.00,1
266.830,266.826,10.00,5.13,0.00,100.00,5.16,0.00,0.00,1
266.850,266.846,10.00,5.05,100.00,100.00,5.16,0.00,0.00,1
266.870,266.866,10.00,5.13,100.00,100.00,5.16,0.00,0.00,1
266.890,266.886,10.00,5.13,100.00,100.00,5.16,0.00,0.00,1
266.910,266.906,10.00,5.13,100.00,100.00,5.16,0.00,0.00,1
266.930,266.926,10.00,5.13,100.00,0.00,5.16,0.00,0.00,1
266.951,266.947,10.00,5.13,100.00,100.00,5.16,0.00,0.00,1
266.970,266.966,10.00,5.13,0.00,100.00,5.16,0.00,0.00,1
266.990,266.986,10.00,5.13,100.00,100.00,5.16,0.00,0.00,1
267.010,267.006,10.00,5.13,100.00,100.00,5.16,0.00,0.00,1
267.034,267.030,10.00,5.19,100.00,100.00,5.16,0.00,0.00,1
267.053,267.049,10.00,5.19,100.00,100.00,5.16,0.00,0.00,1
267.072,267.067,10.00,5.19,100.00,100.00,5.16,0.00,0.00,1
267.090,267.086,10.00,5.19,100.00,0.00,5.16,0.00,0.00,1
267.110,267.106,10.00,5.19,0.00,0.00,5.16,0.00,0.00,1
267.131,267.126,10.00,5.19,0.00,0.00,5.16,0.00,0.00,1
267.150,267.146,10.00,5.19,0.00,100.00,5.16,0.00,0.00,1
267.170,267.166,10.00,5.19,0.00,100.00,5.16,0.00,0.00,1
267.190,267.186,10.00,5.19,0.00,0.00,5.16,0.00,0.00,1
267.210,267.206,10.00,5.19,0.00,100.00,5.16,0.00,0.00,1
267.231,267.226,10.00,5.19,100.00,100.00,5.16,0.00,0.00,1
267.250,267.246,10.00,5.19,100.00,100.00,5.16,0.00,0.00,1
267.270,267.266,10.00,5.19,0.00,0.00,5.16,0.00,0.00,1
267.290,267.286,10.00,5.19,100.00,0.00,5.16,0.00,0.00,1
267.310,267.306,10.00,5.19,100.00,0.00,5.16,0.00,0.00,1
267.330,267.326,10.00,5.19,100.00,0.00,5.16,0.00,0.00,1
267.350,267.346,10.00,5.19,0.00,100.00,5.16,0.00,0.00,1
267.370,267.366,10.00,5.19,100.00,100.00,5.16,0.00,0.00,1
267.390,267.386,10.00,5.19,0.00,100.00,5.16,0.00,0.00,1
267.410,267.406,10.00,5.19,100.00,100.00,5.16,0.00,0.00,1
267.430,267.426,10.00,5.19,100.00,100.00,5.16,0.00,0.00,1
267.450,267.446,10.00,5.19,100.00,100.00,5.16,0.00,0.00,1
267.470,267.466,10.00,5.19,100.00,100.00,5.16,0.00,0.00,1
267.490,267.486,10.00,5.19,100.00,0.00,5.16,0.00,0.00,1
267.510,267.506,10.00,5.19,100.00,100.00,5.16,0.00,0.00,1
267.530,267.526,10.00,5.19,100.00,0.00,5.16,0.00,0.00,1
267.550,267.546,10.00,5.19,100.00,100.00,5.16,0.00,0.00,1
267.570,267.566,10.00,5.19,100.00,100.00,5.16,0.00,0.00,1
267.590,267.586,10.00,5.19,100.00,100.00,5.16,0.00,0.00,1
267.610,267.606,10.00,5.26,0.00,100.00,5.16,0.00,0.00,1
267.630,267.626,10.00,5.19,100.00,100.00,5.16,0.00,0.00,1
267.650,267.646,10.00,5.19,100.00,100.00,5.16,0.00,0.00,1
267.670,267.666,10.00,5.19,100.00,100.00,5.16,0.00,0.00,1
267.690,267.686,10.00,5.19,0.00,100.00,5.16,0.00,0.00,1
267.710,267.706,10.00,5.19,100.00,100.00,5.16,0.00,0.00,1
267.730,267.726,10.00,5.19,0.00,100.00,5.16,0.00,0.00,1
267.750,267.746,10.00,5.19,100.00,100.00,5.16,0.00,0.00,1
267.770,267.766,10.00,5.19,100.00,0.00,5.16,0.00,0.00,1
267.790,267.786,10.00,5.19,100.00,100.00,5.16,0.00,0.00,1
267.810,267.806,10.00,5.19,100.00,100.00,5.16,0.00,0.00,1
267.830,267.826,10.00,5.19,100.00,0.00,5.16,0.00,0.00,1
267.850,267.846,10.00,5.19,0.00,100.00,5.16,0.00,0.00,1
267.871,267.867,10.00,5.19,0.00,100.00,5.16,0.00,0.00,1
267.890,267.886,10.00,5.19,100.00,100.00,5.16,0.00,0.00,1
