Session_Time,Test_Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output,Distance,Delta_Steer,Desired_Delta_Steer,Test_Number
35.097,35.093,10.00,9.22,1104526102594588493144391680.00,0.00,18.39,0.00,0.00,1
35.117,35.113,10.00,9.29,0.00,0.00,18.39,0.00,0.00,1
35.137,35.133,10.00,9.29,0.00,0.00,18.39,0.00,0.00,1
35.157,35.153,10.00,9.35,0.00,0.00,18.39,0.00,0.00,1
35.177,35.173,10.00,9.42,0.00,0.00,19.54,0.00,0.00,1
35.198,35.194,10.00,9.49,0.00,0.00,19.54,0.00,0.00,1
35.217,35.213,10.00,9.49,0.00,0.00,19.54,0.00,0.00,1
35.237,35.233,10.00,9.63,0.00,0.00,19.54,0.00,0.00,1
35.257,35.253,10.00,9.63,4463315440390983244881611194368.00,1125868057386059235852288.00,19.54,0.00,0.00,1
35.279,35.275,10.00,9.63,63173901527038068592868327424.00,50845210056593047546010399670272.00,19.54,0.00,0.00,1
35.297,35.293,10.00,9.69,0.00,67137379919828277526528.00,19.37,0.00,0.00,1
35.319,35.314,10.00,9.69,16926154325023711559680.00,0.00,19.37,0.00,0.00,1
35.337,35.333,10.00,9.76,0.00,0.00,19.37,0.00,0.00,1
35.357,35.353,10.00,9.83,4542237140209975273979367129088.00,0.00,19.37,0.00,0.00,1
35.377,35.373,10.00,9.76,70071632703047113637888.00,0.00,19.37,0.00,0.00,1
35.397,35.393,10.00,9.83,18178569192512394314889780264960.00,18470472351195865133613056.00,19.37,0.00,0.00,1
35.417,35.413,10.00,9.76,50834063760536200665019608727552.00,17201713823623816413184.00,19.37,0.00,0.00,1
35.437,35.433,10.00,9.83,0.00,18314908652579263271141376.00,19.37,0.00,0.00,1
35.457,35.453,10.00,9.83,50840190596590007605677019627520.00,71004336011906716630765273088.00,19.37,0.00,0.00,1
35.477,35.473,10.00,9.89,0.00,71837899440905548464128.00,19.37,0.00,0.00,1
35.497,35.493,10.00,9.83,18062697619490177718996172800.00,75553514426383600475894185984.00,19.37,0.00,0.00,1
35.517,35.513,10.00,9.83,1104526102594588493144391680.00,151790133706752.00,19.37,0.00,0.00,1
35.541,35.537,10.00,9.83,18016530261344002060058624.00,0.00,19.37,0.00,0.00,1
35.557,35.553,10.00,9.89,296405868052525573426605195264.00,4515649612448509364111671296.00,19.37,0.00,0.00,1
35.577,35.573,10.00,9.89,18588953433690723766955420615180288.00,16926440303600049586176.00,19.37,0.00,0.00,1
35.597,35.593,10.00,9.83,0.00,0.00,19.37,0.00,0.00,1
35.617,35.613,10.00,9.83,19420872245080763786480419078144.00,62287795754684670541824.00,19.37,0.00,0.00,1
35.637,35.633,10.00,9.89,1090025043291269119780847616.00,4515649612448509364111671296.00,19.37,0.00,0.00,1
35.657,35.653,10.00,9.96,77781499014370852362373455413248.00,71462884699934407262208.00,19.37,0.00,0.00,1
35.677,35.673,10.00,9.89,77452274663766839628484071915520.00,0.00,19.37,0.00,0.00,1
35.697,35.693,10.00,9.89,12122153352515734304980992.00,0.00,19.37,0.00,0.00,1
35.717,35.713,10.00,9.96,4463318462705532281454547959808.00,1125868057386059235852288.00,19.37,0.00,0.00,1
35.737,35.733,10.00,9.96,63173901527038068592868327424.00,50845210056593047546010399670272.00,19.37,0.00,0.00,1
35.757,35.753,10.00,9.89,0.00,67137379919828277526528.00,19.37,0.00,0.00,1
35.777,35.773,10.00,9.83,16926154325023711559680.00,0.00,19.37,0.00,0.00,1
35.797,35.793,10.00,9.76,0.00,0.00,19.37,0.00,0.00,1
35.817,35.813,10.00,9.83,18314908652579263271141376.00,50840190596590007605677019627520.00,19.37,0.00,0.00,1
35.837,35.833,10.00,9.83,71004336011906716630765273088.00,0.00,19.37,0.00,0.00,1
35.857,35.853,10.00,9.89,71837899440905548464128.00,18062697619490177718996172800.00,19.37,0.00,0.00,1
35.877,35.873,10.00,9.89,75553514426383600475894185984.00,1104526102594588493144391680.00,19.37,0.00,0.00,1
35.900,35.896,10.00,9.83,151790133706752.00,18016530261344002060058624.00,19.37,0.00,0.00,1
35.917,35.913,10.00,9.83,0.00,296405868052525573426605195264.00,19.37,0.00,0.00,1
35.937,35.933,10.00,9.89,4515649612448509364111671296.00,18588953433690723766955420615180288.00,19.37,0.00,0.00,1
35.957,35.953,10.00,9.89,16926440303600049586176.00,0.00,19.37,0.00,0.00,1
35.977,35.973,10.00,9.83,0.00,19420867409377485327963720253440.00,19.37,0.00,0.00,1
35.997,35.993,10.00,9.89,62287795754684670541824.00,1090025043291269119780847616.00,19.37,0.00,0.00,1
36.017,36.013,10.00,9.89,4515649612448509364111671296.00,77781499014370852362373455413248.00,19.37,0.00,0.00,1
36.037,36.033,10.00,9.89,71462884699934407262208.00,77452274663766839628484071915520.00,19.37,0.00,0.00,1
36.057,36.053,10.00,9.89,0.00,12122153352515734304980992.00,19.37,0.00,0.00,1
36.077,36.073,10.00,9.83,0.00,4542237140209975273979367129088.00,19.37,0.00,0.00,1
36.097,36.093,10.00,9.83,0.00,70071632703047113637888.00,19.37,0.00,0.00,1
36.117,36.113,10.00,9.83,0.00,18178569192512394314889780264960.00,19.37,0.00,0.00,1
36.137,36.133,10.00,9.83,18470472351195865133613056.00,50834063760536200665019608727552.00,19.37,0.00,0.00,1
36.157,36.153,10.00,9.83,17201713823623816413184.00,0.00,19.37,0.00,0.00,1
36.177,36.173,10.00,9.76,18753262256788033830119276544.00,0.00,19.37,0.00,0.00,1
36.197,36.193,10.00,9.83,74058946825319635071147180032.00,18445692609297350171557888.00,19.37,0.00,0.00,1
36.217,36.213,10.00,9.83,47340600793021127065600.00,67703549946983159431168.00,19.37,0.00,0.00,1
36.237,36.233,10.00,9.69,0.00,0.00,19.37,0.00,0.00,1
36.257,36.253,10.00,9.63,203077719002065296523292470935552.00,592931127296.00,19.37,0.00,0.00,1
36.277,36.273,10.00,9.69,269145897741706067968.00,18445687997611331744169984.00,19.37,0.00,0.00,1
36.297,36.293,10.00,9.76,303470729597047528502051999842304.00,3172565894527377123743797084160.00,19.37,0.00,0.00,1
36.317,36.313,10.00,9.83,72715848373615076277486239088640.00,1125868489731623463419904.00,19.37,0.00,0.00,1
36.337,36.333,10.00,9.96,0.00,69770670650748825501696.00,19.37,0.00,0.00,1
36.357,36.353,10.00,10.03,247923388185164382208.00,18060881869577514340411506688.00,19.37,0.00,0.00,1
36.377,36.373,10.00,10.09,42002844.00,0.00,19.37,0.00,0.00,1
36.397,36.393,10.00,10.16,70071632703047113637888.00,4582079354477054263296.00,19.37,0.00,0.00,1
36.417,36.413,10.00,10.22,67410622316420100259840.00,0.00,19.37,0.00,0.00,1
36.437,36.433,10.00,10.29,0.00,0.00,19.37,0.00,0.00,1
36.457,36.453,10.00,10.36,4542237140209975273979367129088.00,0.00,19.37,0.00,0.00,1
36.477,36.473,10.00,10.36,70071632703047113637888.00,0.00,19.37,0.00,0.00,1
36.497,36.493,10.00,10.42,18178569192512394314889780264960.00,18470472351195865133613056.00,19.37,0.00,0.00,1
36.517,36.513,10.00,10.49,50834063760536200665019608727552.00,17201713823623816413184.00,19.37,0.00,0.00,1
36.537,36.533,10.00,10.56,0.00,18753262256788033830119276544.00,19.37,0.00,0.00,1
36.557,36.553,10.00,10.62,0.00,74058946825319635071147180032.00,19.37,0.00,0.00,1
36.579,36.575,10.00,10.69,18445692609297350171557888.00,47340600793021127065600.00,19.37,0.00,0.00,1
36.597,36.593,10.00,10.75,67703549946983159431168.00,0.00,19.37,0.00,0.00,1
36.617,36.613,10.00,10.82,0.00,203067738110498558144826096746496.00,19.37,0.00,0.00,1
36.637,36.633,10.00,10.89,592931127296.00,269145897741706067968.00,19.37,0.00,0.00,1
36.659,36.655,10.00,10.89,18445687997611331744169984.00,303470729597047528502051999842304.00,19.37,0.00,0.00,1
36.677,36.673,10.00,10.89,3172565894527377123743797084160.00,72715848373615076277486239088640.00,19.37,0.00,0.00,1
36.697,36.693,10.00,11.02,1125868489731623463419904.00,0.00,19.37,0.00,0.00,1
36.717,36.713,10.00,11.02,69770670650748825501696.00,62287795754684670541824.00,19.37,0.00,0.00,1
36.737,36.733,10.00,11.15,1090025043291269119780847616.00,4515649612448509364111671296.00,19.37,0.00,0.00,1
36.758,36.754,10.00,11.15,77781499014370852362373455413248.00,71462884699934407262208.00,19.37,0.00,0.00,1
36.777,36.773,10.00,11.22,77452274663766839628484071915520.00,0.00,19.37,0.00,0.00,1
36.797,36.793,10.00,11.22,12122153352515734304980992.00,0.00,19.37,0.00,0.00,1
36.817,36.813,10.00,11.22,4463318462705532281454547959808.00,1125868057386059235852288.00,19.37,0.00,0.00,1
36.837,36.833,10.00,11.22,63173901527038068592868327424.00,50845210056593047546010399670272.00,19.37,0.00,0.00,1
36.857,36.853,10.00,11.22,0.00,67137379919828277526528.00,19.37,0.00,0.00,1
36.877,36.873,10.00,11.22,16926154325023711559680.00,0.00,19.37,0.00,0.00,1
36.897,36.893,10.00,11.22,0.00,0.00,19.37,0.00,0.00,1
36.919,36.915,10.00,11.22,18314908652579263271141376.00,50840190596590007605677019627520.00,19.37,0.00,0.00,1
36.937,36.933,10.00,11.22,71004336011906716630765273088.00,0.00,19.37,0.00,0.00,1
36.957,36.953,10.00,11.22,71837899440905548464128.00,18062697619490177718996172800.00,19.37,0.00,0.00,1
36.978,36.974,10.00,11.28,75553514426383600475894185984.00,1104526102594588493144391680.00,19.37,0.00,0.00,1
36.998,36.994,10.00,11.22,151790133706752.00,18016530261344002060058624.00,19.37,0.00,0.00,1
37.017,37.013,10.00,11.28,0.00,296405868052525573426605195264.00,19.37,0.00,0.00,1
37.037,37.033,10.00,11.22,4515649612448509364111671296.00,18588953433690723766955420615180288.00,19.37,0.00,0.00,1
37.057,37.053,10.00,11.28,16926440303600049586176.00,0.00,19.37,0.00,0.00,1
37.077,37.073,10.00,11.28,0.00,19420862573674206869447021428736.00,19.37,0.00,0.00,1
37.098,37.094,10.00,11.28,62287795754684670541824.00,1090025043291269119780847616.00,19.37,0.00,0.00,1
37.117,37.113,10.00,11.28,4515649612448509364111671296.00,77781499014370852362373455413248.00,19.37,0.00,0.00,1
37.137,37.133,10.00,11.28,71462884699934407262208.00,77452274663766839628484071915520.00,19.37,0.00,0.00,1
37.157,37.153,10.00,11.22,0.00,12122153352515734304980992.00,19.37,0.00,0.00,1
37.177,37.173,10.00,11.28,0.00,4463318462705532281454547959808.00,19.37,0.00,0.00,1
37.197,37.193,10.00,11.28,1125868057386059235852288.00,63173901527038068592868327424.00,19.37,0.00,0.00,1
37.220,37.216,10.00,11.28,50845210056593047546010399670272.00,0.00,19.37,0.00,0.00,1
37.237,37.233,10.00,11.28,67137379919828277526528.00,16926154325023711559680.00,19.37,0.00,0.00,1
37.257,37.253,10.00,11.22,0.00,0.00,19.37,0.00,0.00,1
37.277,37.273,10.00,11.22,0.00,18314908652579263271141376.00,19.37,0.00,0.00,1
37.299,37.295,10.00,11.22,50840190596590007605677019627520.00,71004336011906716630765273088.00,19.37,0.00,0.00,1
37.317,37.313,10.00,11.22,0.00,71837899440905548464128.00,19.37,0.00,0.00,1
37.337,37.333,10.00,11.22,18062697619490177718996172800.00,75553514426383600475894185984.00,19.37,0.00,0.00,1
37.358,37.354,10.00,11.28,1104526102594588493144391680.00,592930209792.00,19.37,0.00,0.00,1
37.379,37.375,10.00,11.28,269145897741706067968.00,18445687997611331744169984.00,19.37,0.00,0.00,1
37.397,37.393,10.00,11.22,303470729597047528502051999842304.00,3172565894527377123743797084160.00,19.37,0.00,0.00,1
37.417,37.413,10.00,11.22,72715848373615076277486239088640.00,1125868489731623463419904.00,19.37,0.00,0.00,1
37.437,37.433,10.00,11.28,0.00,69770670650748825501696.00,19.37,0.00,0.00,1
37.457,37.453,10.00,11.22,247923388185164382208.00,18060881869577514340411506688.00,19.37,0.00,0.00,1
37.477,37.473,10.00,11.22,42002844.00,0.00,19.37,0.00,0.00,1
37.497,37.493,10.00,11.22,70071632703047113637888.00,4582079354477054263296.00,19.37,0.00,0.00,1
37.517,37.513,10.00,11.15,67410622316420100259840.00,0.00,19.37,0.00,0.00,1
37.537,37.533,10.00,11.15,0.00,0.00,19.37,0.00,0.00,1
37.557,37.553,10.00,11.22,4542237140209975273979367129088.00,0.00,19.37,0.00,0.00,1
37.577,37.573,10.00,11.15,70071632703047113637888.00,0.00,19.37,0.00,0.00,1
37.597,37.593,10.00,11.09,18178569192512394314889780264960.00,18470472351195865133613056.00,19.37,0.00,0.00,1
37.617,37.613,10.00,11.22,50834063760536200665019608727552.00,17201713823623816413184.00,19.37,0.00,0.00,1
37.637,37.633,10.00,11.15,0.00,18753262256788033830119276544.00,19.37,0.00,0.00,1
37.657,37.653,10.00,11.09,0.00,74058946825319635071147180032.00,19.37,0.00,0.00,1
37.677,37.673,10.00,11.15,18445692609297350171557888.00,47340600793021127065600.00,19.37,0.00,0.00,1
37.697,37.693,10.00,11.15,67703549946983159431168.00,0.00,19.37,0.00,0.00,1
37.717,37.713,10.00,11.09,0.00,203092516254097379584390874529792.00,19.37,0.00,0.00,1
37.737,37.733,10.00,11.09,592931127296.00,269145897741706067968.00,19.37,0.00,0.00,1
37.757,37.753,10.00,11.09,18445687997611331744169984.00,303470729597047528502051999842304.00,19.37,0.00,0.00,1
37.777,37.773,10.00,10.95,3172565894527377123743797084160.00,72715848373615076277486239088640.00,19.37,0.00,0.00,1
37.797,37.793,10.00,10.89,1125868489731623463419904.00,0.00,19.37,0.00,0.00,1
37.817,37.813,10.00,10.89,69770670650748825501696.00,247923388185164382208.00,19.37,0.00,0.00,1
37.837,37.833,10.00,10.95,18060881869577514340411506688.00,42002844.00,19.37,0.00,0.00,1
37.857,37.853,10.00,10.95,0.00,70071632703047113637888.00,19.37,0.00,0.00,1
37.877,37.873,10.00,10.95,4582079354477054263296.00,67410622316420100259840.00,19.37,0.00,0.00,1
37.897,37.893,10.00,10.95,0.00,0.00,19.37,0.00,0.00,1
37.917,37.913,10.00,10.89,0.00,4542237140209975273979367129088.00,19.37,0.00,0.00,1
37.937,37.933,10.00,10.82,0.00,70071632703047113637888.00,19.37,0.00,0.00,1
37.957,37.953,10.00,10.82,0.00,18178569192512394314889780264960.00,19.37,0.00,0.00,1
37.977,37.973,10.00,10.82,18470472351195865133613056.00,50834063760536200665019608727552.00,19.37,0.00,0.00,1
37.997,37.993,10.00,10.82,17201713823623816413184.00,0.00,19.37,0.00,0.00,1
38.017,38.013,10.00,10.89,18314908652579263271141376.00,50840190596590007605677019627520.00,19.37,0.00,0.00,1
38.040,38.036,10.00,10.82,71004336011906716630765273088.00,0.00,19.37,0.00,0.00,1
38.057,38.053,10.00,10.75,71837899440905548464128.00,18062697619490177718996172800.00,19.37,0.00,0.00,1
38.077,38.073,10.00,10.82,75553514426383600475894185984.00,1104526102594588493144391680.00,19.37,0.00,0.00,1
38.097,38.093,10.00,10.82,0.00,0.00,19.37,0.00,0.00,1
38.119,38.115,10.00,10.69,0.00,0.00,19.37,0.00,0.00,1
38.137,38.133,10.00,10.75,0.00,0.00,19.37,0.00,0.00,1
38.157,38.153,10.00,10.89,0.00,0.00,19.37,0.00,0.00,1
38.177,38.173,10.00,10.75,0.00,0.00,19.37,0.00,0.00,1
38.197,38.193,10.00,10.62,0.00,0.00,19.37,0.00,0.00,1
38.217,38.213,10.00,10.69,0.00,-0.00,19.37,0.00,0.00,1
38.237,38.233,10.00,10.75,0.00,4463315440390983244881611194368.00,19.37,0.00,0.00,1
38.257,38.253,10.00,10.69,1125868057386059235852288.00,63173901527038068592868327424.00,19.37,0.00,0.00,1
38.277,38.273,10.00,10.75,50845210056593047546010399670272.00,0.00,19.37,0.00,0.00,1
38.297,38.293,10.00,10.62,67137379919828277526528.00,16926154325023711559680.00,19.37,0.00,0.00,1
38.317,38.313,10.00,10.62,0.00,0.00,19.37,0.00,0.00,1
38.337,38.333,10.00,10.62,0.00,0.00,19.37,0.00,0.00,1
38.357,38.353,10.00,10.56,0.00,0.00,19.37,0.00,0.00,1
38.377,38.373,10.00,10.56,0.00,0.00,19.37,0.00,0.00,1
38.397,38.393,10.00,10.56,0.00,0.00,19.37,0.00,0.00,1
38.417,38.413,10.00,10.56,0.00,0.00,19.37,0.00,0.00,1
38.437,38.433,10.00,10.49,0.00,0.00,19.37,0.00,0.00,1
38.457,38.453,10.00,10.49,0.00,0.00,19.37,0.00,0.00,1
38.477,38.473,10.00,10.49,0.00,0.00,19.37,0.00,0.00,1
38.497,38.493,10.00,10.42,0.00,0.00,19.37,0.00,0.00,1
38.517,38.513,10.00,10.42,0.00,0.00,19.37,0.00,0.00,1
38.537,38.533,10.00,10.36,0.00,0.00,19.37,0.00,0.00,1
38.557,38.553,10.00,10.36,0.00,0.00,19.37,0.00,0.00,1
38.577,38.573,10.00,10.42,0.00,0.00,19.37,0.00,0.00,1
38.597,38.593,10.00,10.36,0.00,0.00,19.37,0.00,0.00,1
38.617,38.613,10.00,10.36,0.00,247878123490472099840.00,19.37,0.00,0.00,1
38.637,38.633,10.00,10.22,18060881869577514340411506688.00,42002844.00,19.37,0.00,0.00,1
38.657,38.653,10.00,10.22,0.00,70071632703047113637888.00,19.37,0.00,0.00,1
38.677,38.673,10.00,10.29,4582079354477054263296.00,67410622316420100259840.00,19.37,0.00,0.00,1
38.697,38.693,10.00,10.22,0.00,0.00,19.37,0.00,0.00,1
38.717,38.713,10.00,10.22,0.00,4542237140209975273979367129088.00,19.37,0.00,0.00,1
38.737,38.733,10.00,10.16,0.00,70071632703047113637888.00,19.37,0.00,0.00,1
38.757,38.753,10.00,10.16,0.00,18178569192512394314889780264960.00,19.37,0.00,0.00,1
38.777,38.773,10.00,10.16,18470472351195865133613056.00,50834063760536200665019608727552.00,19.37,0.00,0.00,1
38.800,38.796,10.00,10.09,17201713823623816413184.00,0.00,19.37,0.00,0.00,1
38.817,38.813,10.00,9.96,0.00,0.00,19.37,0.00,0.00,1
38.837,38.833,10.00,10.09,0.00,0.00,19.37,0.00,0.00,1
38.858,38.853,10.00,10.09,0.00,0.00,19.37,0.00,0.00,1
38.877,38.873,10.00,9.96,0.00,0.00,19.37,0.00,0.00,1
38.897,38.893,10.00,9.96,0.00,0.00,19.37,0.00,0.00,1
38.920,38.916,10.00,9.96,0.00,0.00,19.37,0.00,0.00,1
38.937,38.933,10.00,9.89,0.00,0.00,19.37,0.00,0.00,1
38.957,38.953,10.00,9.96,247878123490472099840.00,18060881869577514340411506688.00,19.37,0.00,0.00,1
38.977,38.973,10.00,9.83,42002844.00,0.00,19.37,0.00,0.00,1
38.997,38.993,10.00,9.89,70071632703047113637888.00,4582079354477054263296.00,19.37,0.00,0.00,1
39.017,39.013,10.00,9.76,67410622316420100259840.00,0.00,19.37,0.00,0.00,1
39.037,39.033,10.00,9.76,0.00,0.00,19.37,0.00,0.00,1
39.057,39.053,10.00,9.76,4542237140209975273979367129088.00,0.00,19.37,0.00,0.00,1
39.077,39.073,10.00,9.69,70071632703047113637888.00,0.00,19.37,0.00,0.00,1
39.097,39.093,10.00,9.69,18178569192512394314889780264960.00,18470472351195865133613056.00,19.37,0.00,0.00,1
39.117,39.113,10.00,9.69,50834063760536200665019608727552.00,17201713823623816413184.00,19.37,0.00,0.00,1
39.137,39.133,10.00,9.63,0.00,18314908652579263271141376.00,19.37,0.00,0.00,1
39.158,39.154,10.00,9.55,50840190596590007605677019627520.00,71004336011906716630765273088.00,19.37,0.00,0.00,1
39.178,39.174,10.00,9.55,0.00,71837899440905548464128.00,19.37,0.00,0.00,1
39.197,39.193,10.00,9.63,18062697619490177718996172800.00,75553514426383600475894185984.00,19.37,0.00,0.00,1
39.217,39.213,10.00,9.55,1104526102594588493144391680.00,151790133706752.00,19.37,0.00,0.00,1
39.238,39.234,10.00,9.49,18016530261344002060058624.00,0.00,19.37,0.00,0.00,1
39.257,39.253,10.00,9.49,296405868052525573426605195264.00,4515649612448509364111671296.00,19.37,0.00,0.00,1
39.277,39.273,10.00,9.42,18588953433690723766955420615180288.00,16926440303600049586176.00,19.37,0.00,0.00,1
39.297,39.293,10.00,9.49,0.00,0.00,19.37,0.00,0.00,1
39.317,39.313,10.00,9.42,19420868618303304942592894959616.00,62287795754684670541824.00,19.37,0.00,0.00,1
39.337,39.333,10.00,9.42,1090025043291269119780847616.00,4515649612448509364111671296.00,19.37,0.00,0.00,1
39.357,39.353,10.00,9.42,77781499014370852362373455413248.00,71462884699934407262208.00,19.37,0.00,0.00,1
39.377,39.373,10.00,9.29,77452274663766839628484071915520.00,0.00,19.37,0.00,0.00,1
39.397,39.393,10.00,9.29,12122153352515734304980992.00,0.00,19.37,0.00,0.00,1
39.417,39.413,10.00,9.35,4463318462705532281454547959808.00,1125868057386059235852288.00,19.37,0.00,0.00,1
39.437,39.433,10.00,9.69,63173901527038068592868327424.00,50845210056593047546010399670272.00,19.37,0.00,0.00,1
39.457,39.453,10.00,10.09,0.00,67137379919828277526528.00,19.37,0.00,0.00,1
39.477,39.473,10.00,9.89,16926154325023711559680.00,0.00,19.37,0.00,0.00,1
39.497,39.493,10.00,9.83,0.00,0.00,19.37,0.00,0.00,1
39.517,39.513,10.00,10.16,18314908652579263271141376.00,50840190596590007605677019627520.00,19.37,0.00,0.00,1
39.537,39.533,10.00,9.89,71004336011906716630765273088.00,0.00,19.37,0.00,0.00,1
39.557,39.553,10.00,10.09,71837899440905548464128.00,18062697619490177718996172800.00,19.37,0.00,0.00,1
39.577,39.573,10.00,9.96,75553514426383600475894185984.00,1104526102594588493144391680.00,19.37,0.00,0.00,1
39.599,39.595,10.00,10.09,0.00,0.00,19.37,0.00,0.00,1
39.617,39.613,10.00,10.09,0.00,0.00,19.37,0.00,0.00,1
39.637,39.633,10.00,10.22,0.00,0.00,19.37,0.00,0.00,1
39.657,39.653,10.00,10.22,0.00,0.00,19.37,0.00,0.00,1
39.677,39.672,10.00,10.22,0.00,0.00,19.37,0.00,0.00,1
39.697,39.693,10.00,10.36,0.00,0.00,19.37,0.00,0.00,1
39.717,39.713,10.00,10.36,0.00,0.00,19.37,0.00,0.00,1
39.737,39.733,10.00,10.36,0.00,247878123490472099840.00,19.37,0.00,0.00,1
39.757,39.753,10.00,10.42,18060881869577514340411506688.00,42002844.00,18.76,0.00,0.00,1
39.778,39.774,10.00,10.09,0.00,70071632703047113637888.00,18.76,0.00,0.00,1
39.797,39.793,10.00,10.09,4582079354477054263296.00,67410622316420100259840.00,18.76,0.00,0.00,1
39.817,39.813,10.00,10.42,0.00,0.00,16.80,0.00,0.00,1
39.838,39.834,10.00,10.89,0.00,4542237140209975273979367129088.00,16.80,0.00,0.00,1
39.857,39.853,10.00,10.89,0.00,70071632703047113637888.00,16.80,0.00,0.00,1
39.877,39.873,10.00,10.36,0.00,18178569192512394314889780264960.00,16.80,0.00,0.00,1
39.897,39.892,10.00,10.36,18470472351195865133613056.00,50834063760536200665019608727552.00,16.80,0.00,0.00,1
39.917,39.913,10.00,10.82,17201713823623816413184.00,0.00,16.80,0.00,0.00,1
39.937,39.933,10.00,10.75,18314908652579263271141376.00,50840190596590007605677019627520.00,16.80,0.00,0.00,1
39.957,39.953,10.00,10.29,71004336011906716630765273088.00,0.00,16.80,0.00,0.00,1
39.977,39.973,10.00,10.22,71837899440905548464128.00,18062697619490177718996172800.00,16.80,0.00,0.00,1
39.997,39.993,10.00,10.49,75553514426383600475894185984.00,1104526102594588493144391680.00,16.80,0.00,0.00,1
40.017,40.013,10.00,10.62,151790133706752.00,18016530261344002060058624.00,16.80,0.00,0.00,1
40.037,40.033,10.00,10.36,0.00,296405868052525573426605195264.00,16.80,0.00,0.00,1
40.057,40.053,10.00,10.36,4515649612448509364111671296.00,18588953433690723766955420615180288.00,16.80,0.00,0.00,1
40.077,40.073,10.00,10.42,16926440303600049586176.00,0.00,16.80,0.00,0.00,1
40.097,40.092,10.00,10.16,0.00,19420864991525846098705370841088.00,16.80,0.00,0.00,1
40.117,40.113,10.00,10.16,62287795754684670541824.00,1090025043291269119780847616.00,16.80,0.00,0.00,1
40.137,40.133,10.00,10.49,4515649612448509364111671296.00,77781499014370852362373455413248.00,16.80,0.00,0.00,1
40.157,40.153,10.00,10.82,71462884699934407262208.00,77452274663766839628484071915520.00,16.80,0.00,0.00,1
40.177,40.173,10.00,10.56,0.00,12122153352515734304980992.00,16.80,0.00,0.00,1
40.197,40.193,10.00,10.22,0.00,4463318462705532281454547959808.00,16.80,0.00,0.00,1
40.217,40.213,10.00,10.42,1125868057386059235852288.00,63173901527038068592868327424.00,16.80,0.00,0.00,1
40.237,40.233,10.00,10.62,50845210056593047546010399670272.00,0.00,16.80,0.00,0.00,1
40.257,40.253,10.00,10.56,67137379919828277526528.00,16926154325023711559680.00,16.80,0.00,0.00,1
40.277,40.273,10.00,10.49,0.00,0.00,16.80,0.00,0.00,1
40.297,40.293,10.00,10.49,0.00,18314908652579263271141376.00,16.80,0.00,0.00,1
40.317,40.313,10.00,10.36,50840190596590007605677019627520.00,71004336011906716630765273088.00,16.80,0.00,0.00,1
40.337,40.333,10.00,10.36,0.00,71837899440905548464128.00,16.80,0.00,0.00,1
40.357,40.353,10.00,10.36,18062697619490177718996172800.00,75553514426383600475894185984.00,16.80,0.00,0.00,1
40.377,40.373,10.00,10.22,1104526102594588493144391680.00,151790133706752.00,16.80,0.00,0.00,1
40.397,40.393,10.00,10.22,18016530261344002060058624.00,0.00,16.80,0.00,0.00,1
40.417,40.413,10.00,10.22,296405868052525573426605195264.00,4515649612448509364111671296.00,16.80,0.00,0.00,1
40.437,40.433,10.00,10.09,18588953433690723766955420615180288.00,16926440303600049586176.00,16.80,0.00,0.00,1
40.457,40.453,10.00,10.03,0.00,0.00,16.80,0.00,0.00,1
40.477,40.473,10.00,10.16,19420861364748387254817846722560.00,62287795754684670541824.00,16.80,0.00,0.00,1
40.497,40.493,10.00,10.09,1090025043291269119780847616.00,4515649612448509364111671296.00,16.80,0.00,0.00,1
40.517,40.513,10.00,9.96,77781499014370852362373455413248.00,71462884699934407262208.00,16.80,0.00,0.00,1
40.537,40.533,10.00,10.03,77452274663766839628484071915520.00,0.00,16.80,0.00,0.00,1
40.557,40.553,10.00,10.16,12122153352515734304980992.00,0.00,16.80,0.00,0.00,1
40.577,40.573,10.00,10.09,4542237140209975273979367129088.00,0.00,16.80,0.00,0.00,1
40.597,40.593,10.00,10.03,70071632703047113637888.00,0.00,16.80,0.00,0.00,1
40.617,40.613,10.00,10.03,18178569192512394314889780264960.00,18470472351195865133613056.00,16.80,0.00,0.00,1
40.637,40.633,10.00,9.96,50834063760536200665019608727552.00,17201713823623816413184.00,16.80,0.00,0.00,1
40.657,40.653,10.00,9.89,0.00,18753262256788033830119276544.00,16.80,0.00,0.00,1
40.677,40.672,10.00,9.89,0.00,74058946825319635071147180032.00,16.80,0.00,0.00,1
40.697,40.693,10.00,9.89,18445692609297350171557888.00,47340600793021127065600.00,16.80,0.00,0.00,1
40.717,40.713,10.00,9.76,67703549946983159431168.00,0.00,16.80,0.00,0.00,1
40.737,40.733,10.00,9.63,0.00,203102477802851004128790453420032.00,16.80,0.00,0.00,1
40.757,40.753,10.00,9.63,592931127296.00,269145897741706067968.00,16.80,0.00,0.00,1
40.777,40.773,10.00,9.63,18445687997611331744169984.00,303470729597047528502051999842304.00,16.80,0.00,0.00,1
40.797,40.793,10.00,9.63,3172565894527377123743797084160.00,72715848373615076277486239088640.00,16.80,0.00,0.00,1
40.817,40.813,10.00,9.55,1125868489731623463419904.00,0.00,16.80,0.00,0.00,1
40.837,40.833,10.00,9.55,69770670650748825501696.00,247923388185164382208.00,16.80,0.00,0.00,1
40.857,40.853,10.00,9.55,18060881869577514340411506688.00,42002844.00,16.80,0.00,0.00,1
