Session_Time,Test_Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output,Distance,Delta_Steer,Desired_Delta_Steer,Test_Number
233.866,233.863,10.00,5.40,100.00,100.00,15.98,0.00,0.00,1
233.887,233.883,10.00,5.47,100.00,100.00,15.98,0.00,0.00,1
233.907,233.903,10.00,5.47,0.00,0.00,15.98,0.00,0.00,1
233.926,233.923,10.00,5.40,100.00,0.00,15.98,0.00,0.00,1
233.946,233.943,10.00,5.32,100.00,0.00,15.98,0.00,0.00,1
233.967,233.963,10.00,5.32,100.00,100.00,15.98,0.00,0.00,1
233.987,233.983,10.00,5.40,0.00,100.00,15.98,0.00,0.00,1
234.007,234.003,10.00,5.47,0.00,100.00,15.98,0.00,0.00,1
234.027,234.023,10.00,5.53,0.00,100.00,15.98,0.00,0.00,1
234.049,234.045,10.00,5.40,100.00,100.00,15.98,0.00,0.00,1
234.067,234.063,10.00,5.40,100.00,0.00,15.98,0.00,0.00,1
234.087,234.083,10.00,5.40,100.00,100.00,15.98,0.00,0.00,1
234.107,234.103,10.00,5.47,100.00,100.00,15.98,0.00,0.00,1
234.127,234.123,10.00,5.47,100.00,0.00,15.98,0.00,0.00,1
234.147,234.143,10.00,5.40,0.00,100.00,15.98,0.00,0.00,1
234.167,234.163,10.00,5.32,0.00,100.00,15.98,0.00,0.00,1
234.187,234.183,10.00,5.32,100.00,100.00,15.98,0.00,0.00,1
234.207,234.203,10.00,5.32,100.00,100.00,15.98,0.00,0.00,1
234.227,234.223,10.00,5.32,100.00,100.00,15.98,0.00,0.00,1
234.247,234.243,10.00,5.47,0.00,100.00,15.98,0.00,0.00,1
234.267,234.263,10.00,5.47,100.00,100.00,15.98,0.00,0.00,1
234.286,234.283,10.00,5.32,100.00,0.00,15.98,0.00,0.00,1
234.307,234.303,10.00,5.40,0.00,0.00,15.98,0.00,0.00,1
234.327,234.323,10.00,5.40,0.00,0.00,15.98,0.00,0.00,1
234.347,234.343,10.00,5.26,0.00,0.00,12.85,0.00,0.00,1
234.370,234.366,10.00,5.40,0.00,100.00,12.85,0.00,0.00,1
234.389,234.385,10.00,5.47,0.00,0.00,12.85,0.00,0.00,1
234.407,234.403,10.00,5.40,0.00,100.00,12.85,0.00,0.00,1
234.427,234.423,10.00,5.40,100.00,100.00,12.85,0.00,0.00,1
234.447,234.443,10.00,5.32,100.00,0.00,12.85,0.00,0.00,1
234.467,234.463,10.00,5.26,0.00,0.00,9.66,0.00,0.00,1
234.488,234.484,10.00,5.32,100.00,0.00,9.66,0.00,0.00,1
234.508,234.504,10.00,5.32,100.00,0.00,9.66,0.00,0.00,1
234.527,234.523,10.00,5.26,100.00,0.00,9.74,0.00,0.00,1
234.548,234.544,10.00,5.32,0.00,100.00,9.74,0.00,0.00,1
234.567,234.563,10.00,5.47,100.00,100.00,10.38,0.00,0.00,1
234.588,234.584,10.00,5.32,0.00,100.00,10.38,0.00,0.00,1
234.607,234.603,10.00,5.32,100.00,100.00,10.38,0.00,0.00,1
234.628,234.624,10.00,5.32,100.00,100.00,10.00,0.00,0.00,1
234.649,234.645,10.00,5.40,100.00,100.00,10.00,0.00,0.00,1
234.668,234.664,10.00,5.40,100.00,100.00,10.00,0.00,0.00,1
234.687,234.683,10.00,5.32,100.00,0.00,11.02,0.00,0.00,1
234.708,234.704,10.00,5.40,0.00,100.00,11.02,0.00,0.00,1
234.727,234.723,10.00,5.32,100.00,0.00,11.02,0.00,0.00,1
234.747,234.743,10.00,5.26,100.00,0.00,12.66,0.00,0.00,1
234.768,234.764,10.00,5.32,100.00,100.00,12.66,0.00,0.00,1
234.787,234.783,10.00,5.40,100.00,100.00,12.66,0.00,0.00,1
234.808,234.804,10.00,5.47,0.00,100.00,10.71,0.00,0.00,1
234.827,234.823,10.00,5.40,100.00,0.00,10.71,0.00,0.00,1
234.847,234.843,10.00,5.32,100.00,100.00,10.27,0.00,0.00,1
234.869,234.865,10.00,5.26,0.00,100.00,10.27,0.00,0.00,1
234.889,234.885,10.00,5.26,0.00,100.00,10.27,0.00,0.00,1
234.908,234.904,10.00,5.13,100.00,100.00,9.92,0.00,0.00,1
234.929,234.925,10.00,5.13,100.00,100.00,9.92,0.00,0.00,1
234.948,234.944,10.00,5.32,100.00,100.00,9.92,0.00,0.00,1
234.967,234.963,10.00,5.40,100.00,0.00,9.77,0.00,0.00,1
234.988,234.984,10.00,5.40,100.00,100.00,9.77,0.00,0.00,1
235.007,235.003,10.00,5.47,100.00,100.00,9.77,0.00,0.00,1
235.027,235.023,10.00,5.32,100.00,0.00,9.93,0.00,0.00,1
235.048,235.044,10.00,5.19,100.00,100.00,9.93,0.00,0.00,1
235.067,235.063,10.00,5.26,0.00,100.00,10.45,0.00,0.00,1
235.088,235.084,10.00,5.47,100.00,100.00,10.45,0.00,0.00,1
235.107,235.103,10.00,5.40,100.00,100.00,10.45,0.00,0.00,1
235.127,235.123,10.00,5.19,100.00,100.00,8.66,0.00,0.00,1
235.150,235.146,10.00,5.32,100.00,100.00,8.66,0.00,0.00,1
235.168,235.164,10.00,5.32,0.00,100.00,8.66,0.00,0.00,1
235.187,235.183,10.00,5.26,100.00,100.00,9.81,0.00,0.00,1
235.209,235.205,10.00,5.32,100.00,100.00,9.81,0.00,0.00,1
235.228,235.224,10.00,5.32,100.00,100.00,9.81,0.00,0.00,1
235.247,235.243,10.00,5.26,100.00,100.00,9.21,0.00,0.00,1
235.268,235.264,10.00,5.19,100.00,100.00,9.21,0.00,0.00,1
235.287,235.283,10.00,5.26,100.00,100.00,9.72,0.00,0.00,1
235.309,235.305,10.00,5.32,100.00,100.00,9.72,0.00,0.00,1
235.328,235.324,10.00,5.32,100.00,100.00,9.72,0.00,0.00,1
235.347,235.343,10.00,5.19,0.00,100.00,10.32,0.00,0.00,1
235.369,235.365,10.00,5.19,0.00,0.00,10.32,0.00,0.00,1
235.389,235.385,10.00,5.32,100.00,100.00,10.32,0.00,0.00,1
235.407,235.403,10.00,5.40,100.00,100.00,11.03,0.00,0.00,1
235.428,235.424,10.00,5.26,0.00,100.00,11.03,0.00,0.00,1
235.447,235.443,10.00,5.26,100.00,0.00,11.03,0.00,0.00,1
235.467,235.463,10.00,5.26,100.00,0.00,9.67,0.00,0.00,1
235.488,235.484,10.00,5.26,100.00,100.00,9.67,0.00,0.00,1
235.506,235.503,10.00,5.26,100.00,100.00,8.86,0.00,0.00,1
235.529,235.525,10.00,5.32,100.00,100.00,8.86,0.00,0.00,1
235.548,235.544,10.00,5.19,100.00,100.00,8.86,0.00,0.00,1
235.567,235.563,10.00,5.32,100.00,100.00,8.34,0.00,0.00,1
235.588,235.584,10.00,5.40,100.00,100.00,8.34,0.00,0.00,1
235.607,235.603,10.00,5.19,100.00,100.00,8.34,0.00,0.00,1
235.627,235.623,10.00,5.26,100.00,0.00,9.69,0.00,0.00,1
235.648,235.644,10.00,5.32,100.00,100.00,9.69,0.00,0.00,1
235.667,235.663,10.00,5.26,100.00,100.00,7.39,0.00,0.00,1
235.693,235.689,10.00,5.19,100.00,0.00,7.39,0.00,0.00,1
235.712,235.708,10.00,5.32,0.00,100.00,7.39,0.00,0.00,1
235.730,235.726,10.00,5.32,100.00,0.00,6.70,0.00,0.00,1
235.751,235.747,10.00,5.26,100.00,100.00,6.70,0.00,0.00,1
235.770,235.766,10.00,5.26,100.00,100.00,6.70,0.00,0.00,1
235.788,235.784,10.00,5.26,100.00,100.00,9.77,0.00,0.00,1
235.809,235.806,10.00,5.19,100.00,100.00,9.77,0.00,0.00,1
235.828,235.824,10.00,5.19,100.00,100.00,9.77,0.00,0.00,1
235.847,235.843,10.00,5.26,0.00,100.00,10.28,0.00,0.00,1
235.869,235.865,10.00,5.26,0.00,0.00,10.28,0.00,0.00,1
235.890,235.886,10.00,5.19,0.00,0.00,10.28,0.00,0.00,1
235.909,235.905,10.00,5.13,0.00,0.00,9.45,0.00,0.00,1
235.929,235.925,10.00,5.13,0.00,0.00,9.45,0.00,0.00,1
235.948,235.944,10.00,5.13,100.00,100.00,9.45,0.00,0.00,1
235.967,235.963,10.00,5.05,0.00,0.00,9.27,0.00,0.00,1
235.989,235.985,10.00,5.13,0.00,100.00,9.27,0.00,0.00,1
236.008,236.004,10.00,5.19,100.00,0.00,9.27,0.00,0.00,1
236.027,236.023,10.00,5.13,0.00,100.00,9.27,0.00,0.00,1
236.046,236.042,10.00,5.13,0.00,100.00,9.27,0.00,0.00,1
236.067,236.063,10.00,5.19,100.00,100.00,9.27,0.00,0.00,1
236.088,236.084,10.00,5.19,0.00,100.00,8.70,0.00,0.00,1
236.107,236.103,10.00,5.26,0.00,100.00,8.70,0.00,0.00,1
236.127,236.123,10.00,5.19,100.00,100.00,7.75,0.00,0.00,1
236.149,236.145,10.00,5.13,100.00,100.00,7.75,0.00,0.00,1
236.168,236.164,10.00,5.19,100.00,100.00,7.75,0.00,0.00,1
236.189,236.185,10.00,5.26,100.00,100.00,7.94,0.00,0.00,1
236.209,236.205,10.00,5.05,100.00,100.00,7.94,0.00,0.00,1
236.229,236.225,10.00,5.13,100.00,100.00,7.94,0.00,0.00,1
236.247,236.243,10.00,5.19,0.00,100.00,8.54,0.00,0.00,1
236.270,236.266,10.00,4.92,0.00,0.00,8.54,0.00,0.00,1
236.289,236.285,10.00,4.98,100.00,100.00,8.54,0.00,0.00,1
236.308,236.304,10.00,5.19,100.00,100.00,9.87,0.00,0.00,1
236.329,236.325,10.00,5.19,100.00,0.00,9.87,0.00,0.00,1
236.347,236.343,10.00,5.13,100.00,0.00,9.87,0.00,0.00,1
236.367,236.363,10.00,5.26,100.00,0.00,8.88,0.00,0.00,1
236.388,236.384,10.00,5.32,100.00,100.00,8.88,0.00,0.00,1
236.407,236.403,10.00,5.19,100.00,100.00,8.88,0.00,0.00,1
236.427,236.423,10.00,5.19,0.00,100.00,6.29,0.00,0.00,1
236.448,236.444,10.00,5.40,100.00,100.00,6.29,0.00,0.00,1
236.467,236.463,10.00,5.32,100.00,100.00,6.29,0.00,0.00,1
236.489,236.485,10.00,5.26,100.00,100.00,5.99,0.00,0.00,1
236.507,236.503,10.00,5.32,100.00,0.00,5.99,0.00,0.00,1
236.526,236.523,10.00,5.26,100.00,100.00,5.99,0.00,0.00,1
236.546,236.542,10.00,5.32,100.00,100.00,5.99,0.00,0.00,1
236.566,236.562,10.00,5.32,100.00,100.00,5.99,0.00,0.00,1
236.587,236.583,10.00,5.19,0.00,100.00,5.99,0.00,0.00,1
236.607,236.603,10.00,5.19,0.00,0.00,5.99,0.00,0.00,1
236.627,236.623,10.00,5.32,100.00,100.00,5.99,0.00,0.00,1
236.647,236.643,10.00,5.19,0.00,100.00,5.99,0.00,0.00,1
236.667,236.663,10.00,5.26,100.00,0.00,5.99,0.00,0.00,1
236.687,236.683,10.00,5.40,100.00,0.00,5.99,0.00,0.00,1
236.707,236.703,10.00,5.40,100.00,100.00,5.99,0.00,0.00,1
236.727,236.723,10.00,5.32,0.00,0.00,5.99,0.00,0.00,1
236.746,236.743,10.00,5.40,0.00,100.00,5.99,0.00,0.00,1
236.767,236.763,10.00,5.47,100.00,100.00,5.99,0.00,0.00,1
236.787,236.783,10.00,5.40,100.00,100.00,5.99,0.00,0.00,1
236.807,236.803,10.00,5.47,100.00,0.00,5.99,0.00,0.00,1
236.827,236.823,10.00,5.47,100.00,0.00,7.07,0.00,0.00,1
236.848,236.844,10.00,5.40,100.00,100.00,7.07,0.00,0.00,1
236.867,236.863,10.00,5.47,100.00,100.00,7.07,0.00,0.00,1
236.887,236.883,10.00,5.53,0.00,100.00,7.07,0.00,0.00,1
236.906,236.903,10.00,5.47,100.00,100.00,7.07,0.00,0.00,1
236.926,236.923,10.00,5.53,100.00,0.00,7.07,0.00,0.00,1
236.947,236.943,10.00,5.47,0.00,0.00,7.07,0.00,0.00,1
236.967,236.963,10.00,5.61,100.00,0.00,7.07,0.00,0.00,1
236.986,236.983,10.00,5.68,100.00,0.00,7.07,0.00,0.00,1
237.007,237.003,10.00,5.61,100.00,0.00,7.07,0.00,0.00,1
237.027,237.023,10.00,5.68,100.00,100.00,7.07,0.00,0.00,1
237.046,237.043,10.00,5.61,100.00,100.00,7.07,0.00,0.00,1
237.067,237.063,10.00,5.53,100.00,100.00,7.07,0.00,0.00,1
237.087,237.083,10.00,5.68,100.00,100.00,7.07,0.00,0.00,1
237.107,237.103,10.00,5.68,100.00,100.00,7.07,0.00,0.00,1
237.127,237.123,10.00,5.68,100.00,100.00,7.07,0.00,0.00,1
237.147,237.143,10.00,5.74,100.00,0.00,9.29,0.00,0.00,1
237.169,237.165,10.00,5.82,100.00,0.00,9.29,0.00,0.00,1
237.187,237.183,10.00,5.74,100.00,100.00,9.29,0.00,0.00,1
237.207,237.203,10.00,5.74,100.00,100.00,9.29,0.00,0.00,1
237.227,237.223,10.00,5.82,0.00,0.00,9.29,0.00,0.00,1
237.247,237.243,10.00,5.95,0.00,0.00,9.29,0.00,0.00,1
237.267,237.263,10.00,5.82,0.00,0.00,9.29,0.00,0.00,1
237.287,237.283,10.00,5.82,100.00,100.00,9.29,0.00,0.00,1
237.306,237.303,10.00,5.95,100.00,100.00,9.29,0.00,0.00,1
237.327,237.323,10.00,5.95,100.00,0.00,9.29,0.00,0.00,1
237.347,237.343,10.00,5.95,0.00,0.00,9.29,0.00,0.00,1
237.367,237.363,10.00,6.03,0.00,0.00,9.29,0.00,0.00,1
237.387,237.383,10.00,6.03,0.00,0.00,9.29,0.00,0.00,1
237.407,237.403,10.00,6.09,100.00,0.00,9.29,0.00,0.00,1
237.427,237.423,10.00,6.09,100.00,0.00,9.29,0.00,0.00,1
237.449,237.445,10.00,5.88,100.00,100.00,9.29,0.00,0.00,1
237.470,237.466,10.00,5.88,100.00,100.00,8.10,0.00,0.00,1
237.488,237.484,10.00,6.09,0.00,100.00,8.10,0.00,0.00,1
237.506,237.502,10.00,6.09,100.00,0.00,8.10,0.00,0.00,1
237.527,237.523,10.00,6.03,100.00,100.00,8.10,0.00,0.00,1
237.547,237.543,10.00,6.09,100.00,100.00,8.10,0.00,0.00,1
237.567,237.563,10.00,6.09,0.00,0.00,8.10,0.00,0.00,1
237.587,237.583,10.00,6.09,0.00,0.00,8.10,0.00,0.00,1
237.607,237.603,10.00,6.16,0.00,0.00,8.10,0.00,0.00,1
237.627,237.623,10.00,6.09,100.00,100.00,8.10,0.00,0.00,1
237.647,237.643,10.00,6.03,100.00,100.00,8.10,0.00,0.00,1
237.667,237.663,10.00,6.16,100.00,100.00,8.10,0.00,0.00,1
237.687,237.683,10.00,6.03,100.00,100.00,8.10,0.00,0.00,1
237.707,237.703,10.00,5.95,100.00,0.00,8.10,0.00,0.00,1
237.727,237.723,10.00,6.09,100.00,0.00,8.10,0.00,0.00,1
237.748,237.744,10.00,6.16,100.00,100.00,8.10,0.00,0.00,1
237.767,237.763,10.00,6.03,100.00,100.00,6.82,0.00,0.00,1
237.788,237.784,10.00,5.82,100.00,0.00,6.82,0.00,0.00,1
237.806,237.803,10.00,5.82,100.00,100.00,6.82,0.00,0.00,1
237.827,237.823,10.00,5.88,100.00,100.00,6.82,0.00,0.00,1
237.847,237.843,10.00,5.82,0.00,0.00,6.82,0.00,0.00,1
237.867,237.863,10.00,5.68,100.00,0.00,6.82,0.00,0.00,1
237.887,237.883,10.00,5.61,100.00,0.00,6.82,0.00,0.00,1
237.907,237.903,10.00,5.53,100.00,0.00,6.82,0.00,0.00,1
237.927,237.923,10.00,5.53,0.00,100.00,6.82,0.00,0.00,1
237.947,237.943,10.00,5.53,100.00,100.00,6.82,0.00,0.00,1
237.967,237.963,10.00,5.26,100.00,100.00,6.82,0.00,0.00,1
237.987,237.983,10.00,5.19,100.00,100.00,6.82,0.00,0.00,1
238.007,238.003,10.00,5.19,100.00,100.00,6.82,0.00,0.00,1
238.027,238.023,10.00,5.13,100.00,100.00,6.82,0.00,0.00,1
238.047,238.043,10.00,4.98,100.00,100.00,6.82,0.00,0.00,1
238.067,238.063,10.00,4.92,100.00,0.00,6.82,0.00,0.00,1
238.087,238.083,10.00,4.77,100.00,100.00,6.82,0.00,0.00,1
238.107,238.103,10.00,4.63,100.00,100.00,6.82,0.00,0.00,1
238.127,238.123,10.00,4.57,100.00,0.00,6.82,0.00,0.00,1
238.147,238.143,10.00,4.49,100.00,100.00,6.82,0.00,0.00,1
238.167,238.163,10.00,4.36,100.00,100.00,6.82,0.00,0.00,1
238.187,238.183,10.00,4.28,0.00,0.00,6.82,0.00,0.00,1
238.207,238.203,10.00,4.28,100.00,100.00,6.82,0.00,0.00,1
238.228,238.224,10.00,4.07,100.00,100.00,6.82,0.00,0.00,1
238.247,238.243,10.00,4.01,100.00,100.00,6.82,0.00,0.00,1
238.267,238.263,10.00,4.01,0.00,100.00,6.82,0.00,0.00,1
238.287,238.283,10.00,3.93,0.00,100.00,6.82,0.00,0.00,1
238.307,238.303,10.00,3.80,0.00,100.00,6.82,0.00,0.00,1
238.327,238.323,10.00,3.72,100.00,100.00,6.82,0.00,0.00,1
238.347,238.343,10.00,3.65,100.00,0.00,6.82,0.00,0.00,1
238.367,238.363,10.00,3.51,100.00,100.00,6.82,0.00,0.00,1
238.389,238.385,10.00,3.44,100.00,100.00,6.82,0.00,0.00,1
238.408,238.404,10.00,3.37,0.00,0.00,6.82,0.00,0.00,1
238.426,238.423,10.00,3.23,100.00,100.00,6.82,0.00,0.00,1
238.447,238.443,10.00,3.16,100.00,100.00,6.82,0.00,0.00,1
238.467,238.463,10.00,3.08,100.00,100.00,6.82,0.00,0.00,1
238.487,238.483,10.00,3.02,100.00,100.00,6.82,0.00,0.00,1
238.507,238.503,10.00,2.94,0.00,100.00,6.82,0.00,0.00,1
238.527,238.523,10.00,2.88,0.00,0.00,6.82,0.00,0.00,1
238.547,238.543,10.00,2.73,100.00,100.00,6.82,0.00,0.00,1
238.567,238.563,10.00,2.66,0.00,100.00,6.82,0.00,0.00,1
238.589,238.585,10.00,2.59,0.00,100.00,6.82,0.00,0.00,1
238.608,238.604,10.00,2.59,100.00,100.00,6.82,0.00,0.00,1
238.627,238.623,10.00,2.45,100.00,100.00,6.82,0.00,0.00,1
238.647,238.643,10.00,2.37,100.00,100.00,6.82,0.00,0.00,1
238.667,238.663,10.00,2.37,100.00,100.00,6.82,0.00,0.00,1
238.686,238.682,10.00,2.31,100.00,0.00,6.82,0.00,0.00,1
238.706,238.702,10.00,2.24,100.00,100.00,6.82,0.00,0.00,1
238.727,238.723,10.00,2.16,0.00,100.00,6.82,0.00,0.00,1
238.747,238.743,10.00,2.10,0.00,0.00,6.82,0.00,0.00,1
238.767,238.763,10.00,2.10,100.00,100.00,6.82,0.00,0.00,1
238.788,238.784,10.00,2.02,0.00,100.00,6.66,0.00,0.00,1
238.807,238.803,10.00,1.88,0.00,0.00,6.66,0.00,0.00,1
238.827,238.823,10.00,1.88,0.00,0.00,6.36,0.00,0.00,1
238.849,238.845,10.00,1.80,0.00,0.00,6.36,0.00,0.00,1
238.868,238.864,10.00,1.74,100.00,100.00,6.36,0.00,0.00,1
238.887,238.883,10.00,1.74,100.00,100.00,6.71,0.00,0.00,1
238.909,238.905,10.00,1.66,100.00,0.00,6.71,0.00,0.00,1
238.928,238.924,10.00,1.59,100.00,100.00,6.71,0.00,0.00,1
238.947,238.943,10.00,1.52,100.00,0.00,6.41,0.00,0.00,1
238.968,238.964,10.00,1.52,100.00,0.00,6.41,0.00,0.00,1
238.987,238.983,10.00,1.45,100.00,100.00,6.41,0.00,0.00,1
239.007,239.003,10.00,1.45,100.00,100.00,6.32,0.00,0.00,1
239.028,239.024,10.00,1.37,100.00,100.00,6.32,0.00,0.00,1
239.047,239.043,10.00,1.37,100.00,100.00,6.32,0.00,0.00,1
239.068,239.064,10.00,1.31,100.00,100.00,6.26,0.00,0.00,1
239.087,239.083,10.00,1.23,0.00,0.00,6.26,0.00,0.00,1
239.107,239.103,10.00,1.23,100.00,0.00,6.34,0.00,0.00,1
239.129,239.125,10.00,0.00,100.00,100.00,6.34,0.00,0.00,1
239.148,239.144,10.00,0.00,100.00,100.00,6.34,0.00,0.00,1
239.167,239.163,10.00,0.00,100.00,100.00,6.37,0.00,0.00,1
239.188,239.184,10.00,0.00,100.00,100.00,6.37,0.00,0.00,1
239.207,239.203,10.00,0.00,0.00,100.00,6.37,0.00,0.00,1
239.227,239.223,10.00,0.00,100.00,100.00,6.44,0.00,0.00,1
239.249,239.245,10.00,0.00,100.00,100.00,6.44,0.00,0.00,1
239.270,239.266,10.00,0.00,100.00,100.00,6.49,0.00,0.00,1
239.290,239.286,10.00,0.00,0.00,100.00,6.49,0.00,0.00,1
239.308,239.304,10.00,0.00,100.00,0.00,6.49,0.00,0.00,1
239.327,239.323,10.00,0.00,100.00,100.00,6.69,0.00,0.00,1
239.349,239.345,10.00,0.00,100.00,100.00,6.69,0.00,0.00,1
239.368,239.364,10.00,0.00,100.00,100.00,6.69,0.00,0.00,1
239.387,239.383,10.00,0.00,100.00,100.00,6.76,0.00,0.00,1
239.410,239.406,10.00,0.00,100.00,100.00,6.76,0.00,0.00,1
239.429,239.425,10.00,0.00,0.00,100.00,6.76,0.00,0.00,1
239.447,239.443,10.00,0.00,100.00,100.00,6.65,0.00,0.00,1
239.468,239.464,10.00,0.00,0.00,100.00,6.65,0.00,0.00,1
239.487,239.483,10.00,0.00,100.00,100.00,6.65,0.00,0.00,1
239.507,239.503,10.00,0.00,0.00,100.00,6.54,0.00,0.00,1
239.528,239.524,10.00,0.00,100.00,100.00,6.54,0.00,0.00,1
239.547,239.543,10.00,0.00,0.00,100.00,6.31,0.00,0.00,1
239.569,239.565,10.00,0.00,100.00,0.00,6.31,0.00,0.00,1
239.588,239.584,10.00,0.00,100.00,0.00,6.31,0.00,0.00,1
239.607,239.603,10.00,0.00,100.00,100.00,7.06,0.00,0.00,1
239.630,239.626,10.00,0.00,100.00,0.00,7.06,0.00,0.00,1
239.649,239.645,10.00,0.00,0.00,0.00,7.06,0.00,0.00,1
239.668,239.664,10.00,0.00,100.00,100.00,7.15,0.00,0.00,1
239.688,239.684,10.00,0.00,100.00,100.00,7.15,0.00,0.00,1
239.707,239.703,10.00,0.00,100.00,100.00,7.15,0.00,0.00,1
239.728,239.724,10.00,0.00,100.00,0.00,6.98,0.00,0.00,1
239.747,239.743,10.00,0.00,0.00,100.00,6.98,0.00,0.00,1
239.767,239.763,10.00,0.00,0.00,0.00,7.09,0.00,0.00,1
239.789,239.785,10.00,0.00,0.00,100.00,7.09,0.00,0.00,1
239.810,239.806,10.00,0.00,0.00,100.00,7.09,0.00,0.00,1
239.829,239.825,10.00,0.00,100.00,100.00,7.27,0.00,0.00,1
239.849,239.845,10.00,0.00,100.00,0.00,7.27,0.00,0.00,1
239.869,239.865,10.00,0.00,100.00,100.00,7.27,0.00,0.00,1
239.887,239.883,10.00,0.00,100.00,100.00,6.93,0.00,0.00,1
239.908,239.904,10.00,0.00,100.00,0.00,6.93,0.00,0.00,1
239.927,239.923,10.00,0.00,100.00,100.00,6.71,0.00,0.00,1
239.951,239.947,10.00,0.00,100.00,100.00,6.71,0.00,0.00,1
239.974,239.970,10.00,0.00,100.00,100.00,6.71,0.00,0.00,1
239.993,239.989,10.00,0.00,0.00,100.00,7.05,0.00,0.00,1
240.020,240.016,10.00,0.00,100.00,100.00,7.05,0.00,0.00,1
240.043,240.039,10.00,0.00,0.00,100.00,7.05,0.00,0.00,1
240.061,240.057,10.00,0.00,100.00,100.00,7.05,0.00,0.00,1
240.080,240.076,10.00,0.00,0.00,100.00,7.37,0.00,0.00,1
240.101,240.097,10.00,0.00,0.00,0.00,7.37,0.00,0.00,1
240.121,240.117,10.00,0.00,100.00,100.00,7.30,0.00,0.00,1
240.141,240.137,10.00,0.00,0.00,100.00,7.30,0.00,0.00,1
240.160,240.156,10.00,0.00,0.00,100.00,7.30,0.00,0.00,1
240.179,240.175,10.00,0.00,100.00,100.00,7.16,0.00,0.00,1
240.200,240.196,10.00,0.00,100.00,0.00,7.16,0.00,0.00,1
240.218,240.214,10.00,0.00,0.00,100.00,7.16,0.00,0.00,1
240.237,240.233,10.00,0.00,100.00,100.00,7.34,0.00,0.00,1
240.258,240.254,10.00,0.00,100.00,100.00,7.34,0.00,0.00,1
240.276,240.272,10.00,0.00,100.00,100.00,7.34,0.00,0.00,1
240.294,240.290,10.00,0.00,100.00,100.00,7.27,0.00,0.00,1
240.315,240.311,10.00,0.00,100.00,100.00,7.27,0.00,0.00,1
240.334,240.330,10.00,0.00,100.00,100.00,7.27,0.00,0.00,1
240.353,240.349,10.00,0.00,0.00,100.00,7.37,0.00,0.00,1
240.373,240.369,10.00,0.00,0.00,0.00,7.37,0.00,0.00,1
240.394,240.390,10.00,0.00,0.00,0.00,7.09,0.00,0.00,1
240.414,240.410,10.00,0.00,0.00,0.00,7.09,0.00,0.00,1
240.435,240.431,10.00,0.00,0.00,14.32,7.09,0.00,0.00,1
240.454,240.450,10.00,0.00,100.00,100.00,7.42,0.00,0.00,1
240.475,240.471,10.00,0.00,0.00,100.00,7.42,0.00,0.00,1
240.493,240.489,10.00,0.00,100.00,100.00,7.42,0.00,0.00,1
240.512,240.508,10.00,0.00,100.00,100.00,7.42,0.00,0.00,1
240.533,240.529,10.00,0.00,100.00,100.00,7.42,0.00,0.00,1
240.551,240.547,10.00,0.00,0.00,100.00,7.42,0.00,0.00,1
240.570,240.566,10.00,0.00,100.00,0.00,7.30,0.00,0.00,1
240.590,240.586,10.00,0.00,100.00,0.00,7.30,0.00,0.00,1
240.609,240.605,10.00,0.00,100.00,0.00,7.25,0.00,0.00,1
240.629,240.625,10.00,0.00,100.00,100.00,7.25,0.00,0.00,1
240.648,240.644,10.00,0.00,100.00,100.00,7.25,0.00,0.00,1
240.667,240.663,10.00,0.00,0.00,0.00,7.16,0.00,0.00,1
240.689,240.685,10.00,0.00,100.00,100.00,7.16,0.00,0.00,1
240.709,240.705,10.00,0.00,0.00,100.00,7.16,0.00,0.00,1
240.728,240.724,10.00,0.00,100.00,100.00,7.03,0.00,0.00,1
240.749,240.745,10.00,0.00,100.00,100.00,7.03,0.00,0.00,1
240.767,240.763,10.00,0.00,100.00,100.00,7.03,0.00,0.00,1
240.787,240.783,10.00,0.00,100.00,100.00,7.14,0.00,0.00,1
240.808,240.804,10.00,0.00,100.00,100.00,7.14,0.00,0.00,1
240.827,240.823,10.00,0.00,100.00,100.00,7.19,0.00,0.00,1
240.849,240.845,10.00,0.00,100.00,100.00,7.19,0.00,0.00,1
240.868,240.864,10.00,0.00,100.00,0.00,7.19,0.00,0.00,1
240.887,240.883,10.00,0.00,0.00,0.00,7.14,0.00,0.00,1
240.910,240.906,10.00,0.00,100.00,0.00,7.14,0.00,0.00,1
240.929,240.925,10.00,0.00,100.00,0.00,7.14,0.00,0.00,1
240.948,240.944,10.00,0.00,100.00,0.00,6.94,0.00,0.00,1
240.968,240.964,10.00,0.00,100.00,100.00,6.94,0.00,0.00,1
240.987,240.983,10.00,0.00,100.00,100.00,6.94,0.00,0.00,1
241.008,241.004,10.00,0.00,100.00,100.00,7.12,0.00,0.00,1
241.027,241.023,10.00,0.00,0.00,100.00,7.12,0.00,0.00,1
241.047,241.043,10.00,0.00,100.00,100.00,6.58,0.00,0.00,1
241.069,241.066,10.00,0.00,100.00,100.00,6.58,0.00,0.00,1
241.088,241.084,10.00,0.00,100.00,0.00,6.58,0.00,0.00,1
241.107,241.103,10.00,0.00,100.00,100.00,7.02,0.00,0.00,1
241.129,241.125,10.00,0.00,100.00,100.00,7.02,0.00,0.00,1
241.147,241.143,10.00,0.00,100.00,100.00,7.02,0.00,0.00,1
241.167,241.163,10.00,0.00,0.00,100.00,7.24,0.00,0.00,1
