Session_Time,Test_Time,Desired_Speed,Actual_Speed,Throttle_Output,Brake_Output,Distance,Test_Number
211.461,211.461,10.00,17.11,0.00,45.61,12.62,1
211.481,211.481,10.00,17.29,0.00,46.69,12.62,1
211.500,211.500,10.00,17.36,0.00,47.17,12.62,1
211.520,211.520,10.00,17.17,0.00,46.37,12.62,1
211.559,211.559,10.00,17.42,0.00,47.74,13.27,1
211.579,211.579,10.00,17.24,0.00,47.00,13.27,1
211.598,211.598,10.00,17.48,0.00,48.36,13.27,1
211.618,211.618,10.00,17.36,0.00,47.90,13.27,1
211.657,211.657,10.00,17.42,0.00,48.33,11.92,1
211.677,211.677,10.00,17.86,0.00,50.68,11.92,1
211.696,211.696,10.00,17.74,0.00,50.23,11.92,1
211.716,211.716,10.00,17.42,0.00,48.79,11.92,1
211.755,211.755,10.00,17.60,0.00,49.87,11.92,1
211.774,211.774,10.00,17.74,0.00,50.69,10.46,1
211.794,211.794,10.00,17.60,0.00,50.18,10.46,1
211.814,211.814,10.00,17.60,0.00,50.33,10.46,1
211.853,211.853,10.00,17.67,0.00,50.82,10.46,1
211.872,211.872,10.00,17.55,0.00,50.36,10.46,1
211.892,211.892,10.00,17.60,0.00,50.79,9.97,1
211.931,211.931,10.00,17.60,0.00,50.94,9.97,1
211.951,211.951,10.00,17.67,0.00,51.42,9.97,1
211.970,211.970,10.00,17.79,0.00,52.18,9.97,1
211.990,211.990,10.00,17.48,0.00,50.79,9.97,1
212.029,212.029,10.00,17.42,0.00,50.61,9.86,1
212.049,212.049,10.00,17.67,0.00,52.03,9.86,1
212.068,212.068,10.00,17.60,0.00,51.85,9.86,1
212.088,212.088,10.00,17.48,0.00,51.40,9.86,1
212.127,212.127,10.00,17.60,0.00,52.16,10.57,1
212.147,212.147,10.00,17.67,0.00,52.64,10.57,1
212.166,212.166,10.00,17.60,0.00,52.46,10.57,1
212.186,212.186,10.00,17.36,0.00,51.40,10.57,1
212.225,212.225,10.00,17.36,0.00,51.54,10.57,1
212.244,212.244,10.00,17.42,0.00,51.97,9.58,1
212.264,212.264,10.00,17.55,0.00,52.78,9.58,1
212.284,212.284,10.00,17.36,0.00,51.99,9.58,1
212.323,212.323,10.00,17.17,0.00,51.20,9.58,1
212.342,212.342,10.00,17.36,0.00,52.28,9.58,1
212.362,212.362,10.00,17.29,0.00,52.10,8.84,1
212.401,212.401,14.53,17.17,0.00,28.88,8.84,1
212.421,212.421,14.32,17.29,0.00,30.61,8.84,1
212.440,212.440,14.96,16.92,0.00,25.56,8.84,1
212.460,212.460,14.85,16.99,0.00,26.48,8.84,1
212.499,212.499,14.42,17.24,0.00,29.99,8.40,1
212.519,212.519,11.10,16.99,0.00,45.42,8.40,1
212.538,212.538,11.45,16.80,0.00,42.83,8.40,1
212.558,212.558,11.22,16.92,0.00,44.68,8.40,1
212.597,212.597,11.33,16.86,0.00,44.00,9.94,1
212.617,212.617,10.00,16.86,0.00,50.78,9.94,1
212.636,212.636,10.00,16.80,0.00,50.58,9.94,1
212.656,212.656,10.00,16.67,0.00,50.10,9.94,1
212.695,212.695,10.00,16.67,0.00,50.24,9.94,1
212.715,212.715,10.00,16.49,0.00,49.42,9.62,1
212.734,212.734,10.00,16.61,0.00,50.16,9.62,1
212.754,212.754,10.00,16.67,0.00,50.63,9.62,1
212.793,212.793,10.00,16.74,0.00,51.10,9.62,1
212.812,212.812,10.00,16.67,0.00,50.90,9.62,1
212.832,212.832,10.00,16.55,0.00,50.42,8.91,1
212.852,212.852,15.91,16.67,0.00,21.51,8.91,1
212.891,212.891,15.80,16.74,0.00,22.38,8.91,1
212.910,212.910,16.19,16.49,0.00,0.00,8.91,1
212.930,212.930,16.09,16.55,0.00,0.00,8.91,1
212.969,212.969,16.01,16.61,0.00,3.00,7.97,1
212.989,212.989,8.20,16.61,0.00,42.24,7.97,1
213.008,213.008,9.04,16.17,0.00,36.01,7.97,1
213.028,213.028,8.80,16.30,0.00,37.93,7.97,1
213.067,213.067,8.44,16.49,0.00,40.87,7.97,1
213.087,213.087,8.31,16.55,0.00,42.03,7.96,1
213.106,213.106,9.00,16.17,0.00,36.82,7.96,1
213.126,213.126,9.35,15.98,0.00,34.26,7.96,1
213.165,213.165,8.53,16.42,0.00,40.68,7.96,1
213.184,213.184,8.40,16.49,0.00,41.83,7.96,1
213.204,213.204,9.12,16.11,0.00,36.46,7.51,1
213.243,213.243,5.16,16.24,0.00,57.16,7.51,1
213.263,213.263,4.48,16.55,0.00,62.34,7.51,1
213.282,213.282,5.69,15.98,0.00,53.65,7.51,1
213.302,213.302,5.69,15.98,0.00,53.86,7.51,1
213.341,213.341,6.08,15.79,0.00,51.19,7.49,1
213.361,213.361,4.64,16.42,0.00,61.74,7.49,1
213.380,213.380,5.42,16.05,0.00,56.20,7.49,1
213.400,213.400,5.17,16.17,0.00,58.31,7.49,1
213.439,213.439,5.31,16.11,0.00,57.49,8.52,1
213.458,213.458,13.61,16.11,0.00,16.04,8.52,1
213.478,213.478,13.98,15.86,0.00,12.96,8.52,1
213.498,213.498,13.80,15.98,0.00,14.55,8.52,1
213.537,213.537,13.80,15.98,0.00,14.59,8.52,1
213.556,213.556,13.80,15.98,0.00,14.64,8.41,1
213.576,213.576,13.23,15.79,0.00,16.59,8.41,1
213.596,213.596,13.23,15.79,0.00,16.64,8.41,1
213.635,213.635,13.12,15.86,0.00,17.55,8.41,1
213.654,213.654,12.82,16.05,0.00,20.07,8.41,1
213.674,213.674,13.23,15.79,0.00,16.81,8.74,1
213.713,213.713,10.00,15.74,0.00,32.78,8.74,1
213.733,213.733,10.00,15.55,0.00,31.94,8.74,1
213.752,213.752,10.00,15.41,0.00,31.37,8.74,1
213.772,213.772,10.00,15.55,0.00,32.16,8.74,1
213.811,213.811,10.00,15.74,0.00,33.23,7.38,1
213.831,213.831,5.48,15.60,0.00,55.35,7.38,1
213.850,213.850,5.86,15.41,0.00,52.71,7.38,1
213.870,213.870,5.96,15.36,0.00,52.07,7.38,1
213.909,213.909,5.73,15.48,0.00,54.08,7.38,1
213.929,213.929,5.73,15.48,0.00,54.28,6.92,1
213.948,213.948,2.32,15.41,0.00,71.23,6.92,1
213.968,213.968,2.32,15.41,0.00,71.49,6.92,1
214.007,214.007,2.44,15.36,0.00,70.86,6.92,1
214.027,214.027,2.44,15.36,0.00,71.12,6.92,1
214.046,214.046,2.32,15.41,0.00,72.27,5.82,1
214.066,214.066,0.00,15.36,0.00,83.90,5.82,1
214.105,214.105,0.00,15.16,0.00,83.24,5.82,1
214.124,214.124,0.00,15.10,0.00,83.21,5.82,1
214.144,214.144,0.00,15.10,0.00,83.51,5.82,1
214.164,214.164,0.00,15.10,0.00,83.81,5.90,1
214.203,214.203,0.00,15.23,0.00,84.79,5.90,1
214.222,214.222,0.00,15.23,0.00,85.10,5.90,1
214.242,214.242,0.00,15.36,0.00,86.02,5.90,1
214.281,214.281,0.00,15.04,0.00,84.74,5.75,1
214.301,214.301,0.00,15.04,0.00,85.04,5.75,1
214.320,214.320,0.00,15.16,0.00,85.97,5.75,1
214.340,214.340,0.00,15.23,0.00,86.61,5.75,1
214.379,214.379,0.00,15.29,0.00,87.20,5.75,1
214.399,214.399,0.00,15.36,0.00,87.84,5.75,1
214.418,214.418,0.00,14.85,0.00,85.60,5.38,1
214.438,214.438,0.00,14.97,0.00,86.52,5.38,1
214.477,214.477,0.00,15.04,0.00,87.16,5.38,1
214.497,214.497,0.00,14.85,0.00,86.50,5.38,1
214.516,214.516,0.00,14.90,0.00,87.08,5.38,1
214.555,214.555,0.00,14.59,0.00,85.79,6.55,1
214.575,214.575,1.37,14.53,0.00,78.92,6.55,1
214.595,214.595,1.25,14.59,0.00,80.07,6.55,1
214.614,214.614,1.51,14.46,0.00,78.40,6.55,1
214.634,214.634,1.25,14.59,0.00,80.59,6.55,1
214.673,214.673,1.51,14.46,0.00,78.92,4.02,1
214.693,214.693,0.00,14.21,0.00,85.51,4.02,1
214.712,214.712,0.00,14.08,0.00,85.11,4.02,1
214.732,214.732,0.00,14.08,0.00,85.39,4.02,1
214.771,214.771,0.00,13.95,0.00,85.04,9.33,1
214.790,214.790,10.00,13.63,0.00,33.51,9.33,1
214.810,214.810,10.00,13.63,0.00,33.58,9.33,1
214.830,214.830,10.00,13.24,0.00,31.70,9.33,1
214.869,214.869,10.00,13.11,0.00,31.13,9.33,1
214.888,214.888,10.00,13.04,0.00,30.84,8.42,1
214.908,214.908,10.00,12.79,0.00,29.63,8.42,1
214.928,214.928,10.00,12.72,0.00,29.34,8.42,1
214.967,214.967,10.00,12.52,0.00,28.41,8.42,1
214.986,214.986,10.00,12.40,0.00,27.82,8.42,1
215.006,215.006,10.00,12.33,0.00,27.52,7.92,1
215.025,215.025,10.00,12.14,0.00,26.63,7.92,1
215.065,215.065,10.00,11.94,0.00,25.68,7.92,1
215.084,215.084,10.00,11.94,0.00,25.72,7.92,1
215.104,215.104,10.00,11.80,0.00,25.06,7.92,1
215.143,215.143,10.00,11.62,0.00,24.16,8.76,1
215.163,215.163,10.00,11.42,0.00,23.19,8.76,1
215.182,215.182,10.00,11.28,0.00,22.51,8.76,1
215.202,215.202,10.00,11.02,0.00,21.24,8.76,1
215.241,215.241,10.00,10.82,0.00,20.26,8.36,1
215.260,215.260,10.00,10.62,0.00,19.27,8.36,1
215.280,215.280,10.00,10.49,0.00,0.00,8.36,1
215.300,215.300,10.00,10.16,0.00,0.00,8.36,1
215.339,215.339,10.00,9.89,0.00,0.00,8.36,1
215.358,215.358,10.00,9.76,0.00,0.00,8.36,1
215.378,215.378,10.00,9.69,0.00,0.00,8.36,1
215.398,215.398,10.00,9.55,0.00,0.00,8.36,1
215.437,215.437,10.00,9.49,0.74,0.00,8.36,1
215.456,215.456,10.00,9.35,0.99,0.00,8.36,1
215.476,215.476,10.00,9.29,1.13,0.00,8.42,1
215.515,215.515,10.00,9.35,1.10,0.00,8.42,1
215.535,215.535,10.00,9.35,1.15,0.00,8.42,1
215.554,215.554,10.00,9.29,1.29,0.00,8.42,1
215.574,215.574,10.00,9.29,1.35,0.00,8.42,1
215.594,215.594,10.00,9.29,1.41,0.00,7.35,1
215.633,215.633,10.00,9.02,1.87,0.00,7.35,1
215.652,215.652,10.00,8.89,2.14,0.00,7.35,1
215.672,215.672,10.00,8.81,2.33,0.00,7.35,1
215.691,215.691,10.00,8.96,2.22,0.00,7.35,1
215.731,215.731,10.00,8.96,2.30,0.00,7.33,1
215.750,215.750,10.00,8.81,2.60,0.00,7.33,1
215.770,215.770,10.00,8.89,2.59,0.00,7.33,1
215.809,215.809,10.00,8.81,2.78,0.00,7.33,1
215.828,215.828,10.00,8.75,2.96,0.00,7.33,1
215.848,215.848,10.00,8.81,2.97,0.00,7.61,1
215.868,215.868,10.00,8.75,3.16,0.00,7.61,1
215.907,215.907,10.00,8.89,3.06,0.00,7.61,1
215.926,215.926,10.00,8.89,3.15,0.00,7.61,1
215.946,215.946,10.00,8.81,3.35,0.00,7.61,1
215.985,215.985,10.00,8.75,3.53,0.00,7.44,1
216.005,216.005,10.00,8.89,3.44,0.00,7.44,1
216.024,216.024,10.00,8.81,3.63,0.00,7.44,1
216.044,216.044,10.00,8.81,3.72,0.00,7.44,1
216.083,216.083,10.00,8.81,3.82,0.00,7.81,1
216.103,216.103,10.00,8.75,4.00,0.00,7.81,1
216.122,216.122,10.00,8.81,4.01,0.00,7.81,1
216.142,216.142,10.00,8.89,4.00,0.00,7.81,1
216.181,216.181,10.00,8.89,4.09,0.00,7.81,1
216.201,216.201,10.00,8.96,4.08,0.00,9.38,1
216.220,216.220,10.00,9.02,4.07,0.00,9.38,1
216.240,216.240,10.00,9.09,4.04,0.00,9.38,1
216.279,216.279,10.00,9.15,4.03,0.00,9.38,1
216.298,216.298,10.00,9.22,3.99,0.00,9.38,1
216.318,216.318,10.00,9.22,4.05,0.00,8.27,1
216.338,216.338,10.00,9.29,4.01,0.00,8.27,1
216.377,216.377,10.00,9.35,3.98,0.00,8.27,1
216.396,216.396,10.00,9.42,3.93,0.00,8.27,1
216.416,216.416,10.00,9.55,0.00,0.00,8.11,1
216.436,216.436,10.00,9.55,0.00,0.00,8.11,1
216.475,216.475,10.00,9.55,0.00,0.00,8.11,1
216.494,216.494,10.00,9.63,0.00,0.00,8.11,1
216.514,216.514,10.00,9.69,0.00,0.00,8.11,1
216.553,216.553,10.00,9.76,0.00,0.00,7.83,1
216.573,216.573,10.00,9.89,0.00,0.00,7.83,1
216.592,216.592,10.00,9.83,0.00,0.00,7.83,1
216.612,216.612,10.00,9.96,0.00,0.00,7.83,1
216.651,216.651,10.00,10.03,0.00,0.00,7.02,1
216.671,216.671,10.05,10.09,0.00,0.00,7.02,1
216.690,216.690,10.01,10.16,0.00,0.00,7.02,1
216.710,216.710,10.01,10.16,0.00,0.00,7.02,1
216.749,216.749,9.94,10.29,0.00,0.00,7.02,1
216.769,216.769,9.89,10.36,0.00,0.00,7.34,1
216.788,216.788,10.00,10.36,0.00,0.00,7.34,1
216.808,216.808,10.00,10.42,0.00,0.00,7.34,1
216.847,216.847,10.00,10.49,0.00,0.00,7.34,1
216.866,216.866,10.00,10.56,0.00,2.82,7.34,1
216.886,216.886,10.00,10.62,0.00,3.12,7.34,1
216.925,216.925,10.00,10.69,0.00,3.49,6.91,1
216.945,216.945,9.06,10.75,0.00,8.51,6.91,1
216.964,216.964,9.06,10.75,0.00,8.54,6.91,1
216.984,216.984,8.95,10.89,0.00,9.84,6.91,1
217.023,217.023,8.84,11.02,0.00,11.07,7.44,1
217.043,217.043,10.00,11.02,0.00,5.31,7.44,1
217.062,217.062,10.00,11.15,0.00,5.98,7.44,1
217.082,217.082,10.00,11.15,0.00,6.00,7.44,1
217.121,217.121,10.00,11.28,0.00,6.67,7.44,1
217.141,217.141,10.00,11.35,0.00,7.05,7.62,1
217.160,217.160,10.00,11.42,0.00,7.43,7.62,1
217.180,217.180,10.00,11.48,0.00,7.75,7.62,1
217.219,217.219,10.00,11.55,0.00,8.13,7.62,1
217.239,217.239,10.00,11.68,0.00,8.81,7.62,1
217.258,217.258,10.00,11.68,0.00,8.84,7.16,1
217.278,217.278,9.59,11.75,0.00,11.31,7.16,1
217.317,217.317,9.39,11.94,0.00,13.31,7.16,1
217.337,217.337,9.33,12.00,0.00,13.95,7.16,1
217.356,217.356,9.26,12.07,0.00,14.72,7.16,1
217.376,217.376,9.19,12.14,0.00,15.49,6.67,1
217.415,217.415,6.10,12.27,0.00,31.71,6.67,1
217.435,217.435,6.10,12.27,0.00,31.83,6.67,1
217.454,217.454,5.92,12.40,0.00,33.47,6.67,1
217.474,217.474,6.02,12.33,0.00,32.77,6.67,1
217.513,217.513,5.92,12.40,0.00,33.72,6.35,1
217.533,217.533,3.73,12.52,0.00,45.53,6.35,1
217.552,217.552,3.61,12.59,0.00,46.61,6.35,1
217.572,217.572,3.73,12.52,0.00,45.88,6.35,1
217.611,217.611,3.61,12.59,0.00,46.96,6.46,1
217.631,217.631,4.17,12.66,0.00,44.69,6.46,1
217.650,217.650,4.17,12.66,0.00,44.86,6.46,1
217.670,217.670,3.88,12.85,0.00,47.44,6.46,1
217.709,217.709,3.97,12.79,0.00,46.86,6.46,1
217.729,217.729,3.88,12.85,0.00,47.79,6.45,1
217.748,217.748,3.30,13.18,0.00,52.57,6.45,1
217.768,217.768,3.53,13.04,0.00,50.89,6.45,1
217.807,217.807,3.41,13.11,0.00,52.02,6.45,1
217.827,217.826,3.20,13.24,0.00,53.95,6.45,1
217.846,217.846,3.41,13.11,0.00,52.41,6.25,1
217.866,217.866,1.72,13.31,0.00,62.11,6.25,1
217.905,217.905,1.24,13.56,0.00,66.02,6.25,1
217.924,217.924,1.24,13.56,0.00,66.27,6.25,1
217.944,217.944,0.97,13.70,0.00,68.56,6.25,1
217.964,217.964,1.10,13.63,0.00,67.79,6.36,1
218.003,218.003,1.73,13.70,0.00,65.24,6.36,1
218.022,218.022,1.62,13.76,0.00,66.32,6.36,1
218.042,218.042,1.37,13.88,0.00,68.44,6.36,1
218.062,218.062,1.37,13.88,0.00,68.69,6.36,1
218.101,218.101,0.00,14.02,0.00,76.50,6.00,1
218.120,218.120,0.00,13.95,0.00,76.44,6.00,1
218.140,218.140,0.00,13.95,0.00,76.72,6.00,1
218.160,218.160,0.00,14.02,0.00,77.34,6.00,1
218.199,218.199,0.00,14.14,0.00,78.25,5.77,1
218.218,218.218,0.00,14.02,0.00,77.90,5.77,1
218.238,218.238,0.00,14.14,0.00,78.81,5.77,1
218.277,218.277,0.00,14.14,0.00,79.10,5.77,1
218.297,218.297,0.00,14.08,0.00,79.04,5.77,1
218.316,218.316,0.00,14.21,0.00,80.00,5.76,1
218.336,218.336,0.00,14.14,0.00,79.95,5.76,1
218.375,218.375,0.00,14.21,0.00,80.57,5.76,1
218.395,218.395,0.00,14.14,0.00,80.51,5.76,1
218.414,218.414,0.00,13.88,0.00,79.48,5.76,1
218.453,218.453,0.00,14.02,0.00,80.44,5.70,1
218.473,218.473,0.00,14.08,0.00,81.01,5.70,1
218.493,218.493,0.00,13.88,0.00,80.32,5.70,1
218.512,218.512,0.00,14.02,0.00,81.28,5.70,1
218.551,218.551,0.00,13.70,0.00,79.96,5.70,1
218.571,218.571,0.00,13.70,0.00,80.23,5.70,1
218.591,218.591,0.00,13.76,0.00,80.79,5.70,1
218.610,218.610,0.00,13.50,0.00,79.80,5.70,1
218.649,218.649,0.00,13.50,0.00,80.07,5.70,1
218.669,218.669,0.00,13.37,0.00,79.65,5.70,1
218.689,218.689,0.00,13.24,0.00,79.28,5.70,1
218.708,218.708,0.00,13.18,0.00,79.26,5.70,1
218.747,218.747,0.00,13.18,0.00,79.52,5.70,1
218.767,218.767,0.00,12.92,0.00,78.46,5.70,1
218.787,218.787,0.00,12.79,0.00,78.08,5.70,1
218.806,218.806,0.00,12.66,0.00,77.70,5.70,1
218.845,218.845,0.00,12.47,0.00,76.96,5.70,1
218.865,218.865,0.25,12.20,0.00,74.62,5.70,1
218.884,218.884,0.35,12.14,0.00,74.04,5.70,1
218.904,218.904,0.70,11.94,0.00,71.54,5.70,1
218.924,218.924,0.94,11.80,0.00,69.86,5.70,1
218.963,218.963,1.25,11.62,0.00,67.58,5.70,1
218.982,218.982,1.48,11.48,0.00,65.95,5.70,1
219.002,219.002,1.79,11.28,0.00,63.59,5.70,1
219.022,219.022,1.88,11.22,0.00,63.04,5.70,1
219.061,219.061,2.36,10.89,0.00,59.16,5.70,1
219.080,219.080,2.46,10.82,0.00,58.48,5.70,1
219.100,219.100,2.46,10.82,0.00,58.64,5.70,1
219.120,219.120,2.81,10.56,0.00,55.74,5.70,1
219.159,219.159,3.16,10.29,0.00,52.80,5.70,1
219.178,219.178,3.24,10.22,0.00,52.15,5.70,1
219.198,219.198,3.55,9.96,0.00,49.44,5.70,1
219.218,219.218,3.55,9.96,0.00,49.57,5.70,1
219.257,219.257,3.85,9.69,0.00,46.82,5.70,1
219.276,219.276,4.05,9.49,0.00,45.00,5.70,1
219.296,219.296,4.12,9.42,0.00,44.40,5.70,1
219.316,219.316,4.31,9.22,0.00,42.52,5.70,1
219.355,219.355,4.31,9.22,0.00,42.62,5.70,1
219.375,219.375,4.54,8.96,0.00,40.24,5.70,1
219.394,219.394,4.54,8.96,0.00,40.33,5.70,1
219.414,219.414,4.66,8.81,0.00,39.11,5.70,1
219.453,219.453,4.70,8.75,0.00,38.66,5.70,1
219.472,219.472,4.81,8.61,0.00,37.47,5.70,1
219.492,219.492,4.85,8.55,0.00,37.03,5.70,1
219.512,219.512,4.81,8.61,0.00,37.62,5.70,1
219.551,219.551,4.95,8.42,0.00,36.05,5.70,1
219.570,219.570,4.99,8.35,0.00,35.52,5.70,1
219.590,219.590,4.99,8.35,0.00,35.59,5.70,1
219.610,219.610,4.99,8.35,0.00,35.65,5.70,1
219.649,219.649,5.08,8.21,0.00,34.64,5.70,1
219.668,219.668,4.99,8.35,0.00,35.78,5.70,1
219.688,219.688,4.95,8.42,0.00,36.45,5.70,1
219.727,219.727,5.08,8.21,0.00,34.84,5.70,1
219.747,219.747,5.12,8.14,0.00,34.32,5.70,1
219.766,219.766,5.04,8.27,0.00,35.45,5.70,1
219.786,219.786,5.12,8.14,0.00,34.44,5.70,1
219.825,219.825,5.12,8.14,0.00,34.50,5.70,1
219.845,219.845,5.08,8.21,0.00,35.14,5.70,1
219.864,219.864,5.04,8.27,0.00,35.70,5.70,1
219.884,219.884,5.04,8.27,0.00,35.76,5.70,1
219.904,219.904,5.04,8.27,0.00,35.83,5.70,1
219.943,219.943,5.04,8.27,0.00,35.89,5.70,1
219.962,219.962,4.95,8.42,0.00,37.15,5.70,1
219.982,219.982,4.99,8.35,0.00,36.62,5.70,1
220.021,220.021,5.04,8.27,0.00,36.09,5.70,1
220.041,220.041,5.04,8.27,0.00,36.16,5.70,1
220.060,220.060,4.95,8.42,0.00,37.42,5.70,1
220.080,220.080,4.91,8.48,0.00,38.00,5.70,1
220.119,220.119,4.91,8.48,0.00,38.07,5.70,1
220.139,220.139,4.91,8.48,0.00,38.14,5.70,1
220.158,220.158,4.85,8.55,0.00,38.83,5.70,1
220.178,220.178,4.85,8.55,0.00,38.90,5.70,1
220.217,220.217,4.85,8.55,0.00,38.98,5.70,1
220.237,220.237,4.70,8.75,0.00,40.84,5.70,1
220.256,220.256,4.70,8.75,0.00,40.92,5.70,1
220.295,220.295,4.76,8.68,0.00,40.36,5.70,1
220.315,220.315,4.70,8.75,0.00,41.08,5.70,1
220.335,220.335,4.70,8.75,0.00,41.16,5.70,1
220.354,220.354,4.66,8.81,0.00,41.78,5.70,1
220.374,220.374,4.66,8.81,0.00,41.86,5.70,1
220.413,220.413,4.66,8.81,0.00,41.94,5.70,1
220.433,220.433,4.60,8.89,0.00,42.68,5.70,1
220.452,220.452,4.49,9.02,0.00,43.97,5.70,1
220.472,220.472,4.43,9.09,0.00,44.74,5.70,1
220.511,220.511,4.49,9.02,0.00,44.16,5.70,1
220.531,220.531,4.37,9.15,0.00,45.49,5.70,1
220.550,220.550,4.43,9.09,0.00,45.02,5.70,1
220.570,220.570,4.31,9.22,0.00,46.36,5.70,1
220.609,220.609,4.31,9.22,0.00,46.46,5.70,1
220.629,220.629,4.19,9.35,0.00,47.83,5.70,1
220.648,220.648,4.12,9.42,0.00,48.64,5.70,1
220.668,220.668,4.05,9.49,0.00,49.46,5.70,1
220.707,220.707,4.05,9.49,0.00,49.57,5.70,1
220.726,220.726,4.05,9.49,0.00,49.68,5.70,1
220.746,220.746,3.99,9.55,0.00,50.39,5.70,1
220.766,220.766,3.85,9.69,0.00,51.83,5.70,1
220.805,220.805,3.77,9.76,0.00,52.69,5.70,1
220.824,220.824,3.77,9.76,0.00,52.81,5.70,1
220.844,220.844,3.55,9.96,0.00,55.06,5.70,1
220.864,220.864,3.55,9.96,0.00,55.19,5.70,1
220.903,220.903,3.47,10.03,0.00,56.09,5.70,1
220.922,220.922,3.32,10.16,0.00,57.64,5.70,1
220.942,220.942,3.32,10.16,0.00,57.78,5.70,1
220.981,220.981,3.16,10.29,0.00,59.36,5.70,1
221.001,221.001,3.07,10.36,0.00,60.31,5.70,1
221.020,221.020,2.99,10.42,0.00,61.12,5.70,1
221.040,221.040,2.90,10.49,0.00,62.08,5.70,1
221.079,221.079,10.00,10.56,0.00,26.97,19.46,1
221.099,221.099,10.00,10.49,0.00,0.00,19.46,1
221.118,221.118,10.00,10.62,0.00,3.11,19.46,1
221.138,221.138,10.00,10.62,0.00,3.13,19.46,1
221.177,221.177,10.00,10.75,0.00,3.79,19.48,1
221.197,221.197,10.00,10.75,0.00,3.80,19.48,1
221.216,221.216,10.00,10.75,0.00,3.82,19.48,1
221.236,221.236,10.00,10.75,0.00,3.83,19.48,1
221.275,221.275,10.00,10.69,0.00,3.55,19.68,1
221.295,221.295,10.00,10.82,0.00,4.22,19.68,1
221.314,221.314,10.00,10.82,0.00,4.23,19.68,1
221.334,221.334,10.00,10.75,0.00,3.90,19.68,1
221.373,221.373,10.00,10.82,0.00,4.26,19.68,1
221.393,221.393,10.00,10.82,0.00,4.28,19.68,1
221.412,221.412,10.00,10.75,0.00,3.94,19.68,1
221.432,221.432,10.00,10.75,0.00,3.96,19.68,1
221.471,221.471,10.00,10.75,0.00,3.97,19.68,1
221.491,221.491,10.00,10.69,0.00,3.69,19.68,1
221.510,221.510,10.00,10.75,0.00,4.00,19.68,1
221.549,221.549,10.00,10.75,0.00,4.02,19.97,1
221.569,221.569,10.00,10.69,0.00,3.74,19.97,1
221.589,221.589,10.00,10.89,0.00,4.75,19.97,1
221.608,221.608,10.00,10.95,0.00,5.07,19.97,1
221.647,221.647,10.00,10.89,0.00,4.79,19.97,1
221.667,221.667,10.00,10.82,0.00,4.45,19.97,1
221.687,221.687,10.00,10.89,0.00,4.83,19.97,1
221.706,221.706,10.00,10.95,0.00,5.14,19.97,1
221.745,221.745,10.00,10.82,0.00,4.51,19.97,1
221.765,221.765,10.00,10.82,0.00,4.52,19.97,1
221.785,221.785,10.00,10.89,0.00,4.89,19.97,1
221.804,221.804,10.00,10.89,0.00,4.91,19.97,1
221.843,221.843,10.00,10.89,0.00,4.93,19.97,1
221.863,221.863,10.00,10.95,0.00,5.24,19.97,1
221.883,221.883,10.00,10.95,0.00,5.26,19.97,1
221.902,221.902,10.00,10.95,0.00,5.28,19.97,1
221.941,221.941,10.00,11.09,0.00,6.01,19.97,1
221.961,221.961,10.00,11.09,0.00,6.03,19.97,1
221.981,221.981,10.00,11.15,0.00,6.35,19.97,1
222.000,222.000,10.00,11.22,0.00,6.72,19.97,1
222.020,222.020,10.00,11.28,0.00,7.04,19.97,1
222.059,222.059,10.00,11.35,0.00,7.42,19.37,1
222.079,222.079,10.00,11.35,0.00,7.45,19.37,1
222.098,222.098,10.00,11.42,0.00,7.82,19.37,1
222.118,222.118,10.00,11.48,0.00,8.15,19.37,1
222.158,222.157,10.00,11.68,0.00,9.17,19.37,1
222.177,222.177,10.00,11.62,0.00,8.91,19.58,1
222.196,222.196,10.00,11.62,0.00,8.95,19.58,1
222.216,222.216,10.00,11.80,0.00,9.92,19.58,1
222.255,222.255,10.00,11.87,0.00,10.30,19.58,1
222.275,222.275,10.00,11.75,0.00,9.70,19.58,1
222.294,222.294,10.00,11.80,0.00,10.02,19.76,1
222.314,222.314,10.00,11.87,0.00,10.41,19.76,1
222.353,222.353,10.00,11.75,0.00,9.80,19.76,1
222.373,222.373,10.00,11.80,0.00,10.13,19.76,1
222.392,222.392,10.00,12.33,0.00,12.79,19.76,1
222.431,222.431,10.00,12.66,0.00,14.53,19.61,1
222.451,222.451,10.00,12.47,0.00,13.59,19.61,1
222.471,222.471,10.00,12.07,0.00,11.66,19.61,1
222.490,222.490,10.00,12.40,0.00,13.33,19.61,1
222.529,222.529,10.00,12.40,0.00,13.38,19.68,1
222.549,222.549,10.00,12.52,0.00,14.07,19.68,1
222.569,222.569,10.00,12.52,0.00,14.12,19.68,1
222.588,222.588,10.00,12.79,0.00,15.51,19.68,1
222.608,222.608,10.00,12.72,0.00,15.21,19.68,1
222.647,222.647,10.00,12.85,0.00,15.91,19.68,1
222.666,222.666,10.00,12.92,0.00,16.31,18.82,1
222.686,222.686,10.00,13.11,0.00,17.35,18.82,1
222.706,222.706,10.00,13.18,0.00,17.76,18.82,1
222.745,222.745,10.00,13.24,0.00,18.11,18.82,1
222.765,222.765,10.00,13.24,0.00,18.18,19.21,1
222.784,222.784,10.00,13.37,0.00,18.88,19.21,1
222.823,222.823,10.00,13.50,0.00,19.63,19.21,1
222.843,222.843,10.00,13.50,0.00,19.71,19.21,1
222.862,222.862,10.00,13.63,0.00,20.41,19.21,1
